IE_NAME;IE_CODE;CV_PRICE_1;CV_CURRENCY_1
Jabra BIZ 2400 II Duo USB;10956;;
Jabra BIZ 2400 II Mono USB 3 в 1;10957;;
Jabra BIZ 2400 II Mono USB 3-1;10958;;
Alinco DJ-MD40;alinco-dj-md40;;
Fanvil X3S;10974;;
Fanvil X3SP;10975;;
Fanvil X4;10976;;
Fanvil X4G;10979;;
Fanvil I20T;10980;;
Fanvil I21T;10981;;
Fanvil I18;10982;;
Fanvil I31;10984;;
Fanvil I12;10985;;
Fanvil H3;fanvil-h3;;
Fanvil H5;fanvil-h5;;
Snom D305;snom-d305;;
Snom D315;snom-d315;;
Snom D345;snom-d345;;
Snom D375;snom-d375;;
Snom D710;snom-d710;;
Snom D715;snom-d715;;
Snom D725;snom-d725;;
Snom D745;snom-d745;;
Roger KP-52;11005;;
Panasonic KX-TGP600;11006;;
Yeastar NeoGate TG800W;11007;;
Yeastar NeoGate TG400W;11009;;
Yeastar NeoGate TG200W;11010;;
Yeastar NeoGate TG100W;11011;;
Panasonic KX-TPA60;11012;;
Panasonic KX-TPA50;11013;;
Panasonic KX-TGP500;11014;;
Panasonic KX-HDV100RU;panasonic-kx-hdv100ru;;
Panasonic KX-NT511АRU;11021;;
Panasonic KX-NT551RU;panasonic-kx-nt551ru;;
Panasonic KX-UDT111RU;11029;;
Panasonic KX-UDT121RU;11030;;
Panasonic KX-HDV330RU;panasonic-kx-hdv330ru;;
Panasonic KX-HDV230RU;panasonic-kx-hdv230ru;;
Panasonic KX-HDV430RU;panasonic-kx-hdv430ru;;
Panasonic KX-HDV20RU;11036;;
Panasonic KX-NT303X-B;11037;;
Panasonic KX-NT505X;11038;;
Panasonic KX-NT307X;11039;;
Gigaset A540 IP;11041;;
Gigaset A540H;11042;;
Jabra BIZ 2400 II Duo USB 3-1;11043;;
Jabra BIZ 1500 Mono;11045;;
Jabra BIZ 1500 Duo;11046;;
Jabra BIZ 1500 Mono USB;11047;;
Jabra BIZ 1500 Duo USB;11048;;
Jabra EVOLVE 20 Stereo;11049;;
Panasonic KX-NS1000RU;11053;;
Panasonic KX-NS500RU;11055;;
Panasonic KX-NS520RU;11058;;
Panasonic KX-TDE620BX;11060;;
Panasonic KX-TCA185RU;11061;;
Panasonic KX-TCA285RU;11063;;
Panasonic KX-TCA385RU;11064;;
Panasonic KX-WT115RU;11065;;
БИТ-Е ЕС.08.100;11067;;
Кроссплата ЕС.08.200;11069;;
Panasonic KX-NS0154CE;11073;;
Panasonic KX-TDA0155CE;11075;;
Panasonic KX-TDA0156CE;11076;;
Panasonic KX-TDA0158CE;11077;;
Panasonic KX-UDS124CE;11079;;
Panasonic KX-A405CE;11080;;
Panasonic KX-A406CE;11082;;
Snom D3;11083;;
Snom D7;11084;;
Snom Expansion Module;11085;;
Optim RT-1;11086;;
Snom M700;11087;;
Snom M300;11088;;
Snom M9r;11093;;
Snom M9R Expansion set;11095;;
Snom M25;11097;;
Snom M65;11098;;
Snom M85;11099;;
Snom C50 c M9r;11101;;
Snom M325;11102;;
Snom M5;11103;;
Grandstream GXP-1615;grandstream-gxp-1615;;
Grandstream GXP2200 EXT;11106;;
Mairdi MRD-609S;11110;;
Mairdi MRD-609DS;11111;;
Mairdi MRD-805;11112;;
Mairdi MRD-805 DUC;11113;;
Mairdi MRD-M9;11114;;
Grandstream HT-502;11118;;
Grandstream HT-503;11119;;
Grandstream HT-701;11120;;
Grandstream HT-702;11122;;
Grandstream HT-704;11123;;
Grandstream GXV3672 HD v2;11124;;
Grandstream GXV3672 FHD v2;11126;;
Panasonic KX-DT390RU-B;11127;;
Panasonic KX-DT590RU;11128;;
Panasonic KX-T7740X;11129;;
Yealink EHS36;11130;;
Yealink WF40;11136;;
Panasonic KX-DT521RU;11137;;
Panasonic KX-DT543RU;11138;;
Panasonic KX-DT546RU;11139;;
Panasonic KX-T7730RU;11140;;
Panasonic KX-T7735RU;11143;;
Panasonic GP-VD131;11145;;
Panasonic GP-VD151;11153;;
Panasonic KX-VC1300;11154;;
Jabra EVOLVE 20 Mono;11156;;
Jabra EVOLVE 30 II Mono;11157;;
Jabra EVOLVE 30 II Stereo;11158;;
Jabra EVOLVE 40 Stereo;11159;;
Jabra EVOLVE 40 Mono;11160;;
Jabra EVOLVE 65 Stereo;11161;;
Jabra EVOLVE 65 Mono;11162;;
Jabra EVOLVE 80;11163;;
Jabra UC VOICE 250;11166;;
Jabra UC VOICE 550 Mono;11167;;
Jabra PRO 9450 Flex EMEA;11170;;
Jabra PRO 9450 Duo EMEA;11171;;
Jabra PRO 920;11173;;
Jabra PRO 920 Duo;11174;;
Jabra PRO 930 Lync;11175;;
Jabra PRO 930 Duo;11176;;
Jabra PRO 925 BT;11177;;
Jabra PRO 935 MS;11178;;
Jabra MOTION UC;11182;;
Jabra MOTION UC+;11183;;
Jabra MOTION OFFICE;11184;;
Jabra HANDSET 450;11185;;
Jabra DIAL 550;jabra-dial-550;;
Jabra Stealth UC;11187;;
Jabra GN9120 Flex;11188;;
Jabra GN9120 Midi;11189;;
Jabra GN9120 Duo Flex;11190;;
Jabra GN9120 Flex EHS;11191;;
Jabra GN9120 Midi NF;11192;;
Ubiquiti UniFi VoIP Phone;11194;;
Ubiquiti UniFi VoIP Phone Pro;11195;;
Ubiquiti UniFi VoIP Phone Executive;11196;;
Jabra GN9120 Duo Flex EHS;11197;;
Jabra GN9120 Flex Alcatel;11198;;
Jabra GN9120 DECT;11199;;
Mairdi MRD-QD004(A);11200;;
Motorola LEX L10;11202;;
Grandstream HT-814;11205;;
Panasonic KX-VC1600;11208;;
Panasonic KX-VC300CX;11210;;
Panasonic KX-VCA001X;11211;;
Panasonic KX-VCA002X;11212;;
Panasonic KX-VCAEX01X;11213;;
Gigaset SL750H;11238;;
Kenwood WD-K10TR;11246;;
Vector VT-43 R3;11247;;
Vector VT-80 F;vector-vt-80-f;;
Vector VT-43 H2;vector-vt-43-h2;;
Vector VT-80 ST;vector-vt-80-st;;
Kenwood WD-K10PBS;11260;;
Kenwood WD-K10BS;11267;;
Fanvil X3G;11292;;
Grandstream GXP-1760;grandstream-gxp-1760;;
Grandstream GXP-1780;grandstream-gxp-1780;;
Grandstream GXP-1782;grandstream-gxp-1782;;
Grandstream UCM6202;11297;;
Grandstream UCM6204;11298;;
Grandstream UCM6208;11300;;
Аргут БЗУ-640;11301;;
Аргут А-43 З/У;11302;;
Grandstream HT-802;11303;;
Grandstream HT-812;11305;;
Аргут L-02-01;11307;;
Grandstream GWN-7610;11309;;
TG-NET WA1301;11311;;
Yeastar WM1;11313;;
Yeastar GM8W;11314;;
Yeastar GM1;11315;;
Yeastar TG800E;11317;;
Yeastar TG1600E;11318;;
Motorola XT420;motorola-xt420;;
Аргут L-02-11;11326;;
Motorola XT460;motorola-xt460;;
ТАШ-31П-IP;11335;;
ТАШ-32П-IP;11337;;
ТАШ-11Exl;11338;;
ТАШ-11ExI-C;11339;;
ТАШ-12Exl;11340;;
ТАШ-12Exl-C;11341;;
ТАШ1-15;11343;;
ТАШ1-1;11345;;
Icom IC-F621;11346;;
Аргут АКБ А-53/54/74;11353;;
Аргут АКБ А-75;11354;;
Аргут АКБ А-41;11355;;
Icom IC-F2000S;11356;;
Icom IC-F2000T;11357;;
ALINCO DJ-AXD1;alinco-dj-axd1;;
ALINCO DJ-AXD4;alinco-dj-axd4;;
Аргут АКБ А-21;11361;;
Аргут АКБ А-23/24 new;11362;;
Аргут L-03-K;11363;;
ПАРУС АСД-VHF-5PL;11367;;
ПАРУС АСД-UHF-5PL;11368;;
"МИРАН® ""Кейс-Ч""";11382;;
Vostok ST-52;vostok-st-52;;
Vostok BP-52;11388;;
Vostok AL-52;11389;;
Vostok BC-52;11390;;
Vostok AL-52S;11391;;
Vostok CL-52;11392;;
Бизон KT65;bizon-kt65;;
Бизон KT15;bizon-kt15;;
Бизон KT25;11402;;
Icom ID-4100A;11404;;
Icom IC-A220T;11405;;
Yealink VC110-VCP41;11422;;
Yealink VC120-12X-VCM30;11423;;
Yealink VC120-12X-VCM30-8way;11424;;
Yealink VC120-12X-VCP41;11425;;
Yealink VC120-12X-VCP41-8way;11426;;
Ajetrays AR-27s;ajetrays-ar-27s;;
Fanvil X6;11444;;
Fanvil G100S;11447;;
Fanvil G200S;11448;;
AjetRays AR-450;ajetrays-ar-450;;
Yealink SIP-T27G;yealink-sip-t27g;;
Аргут L-01P;11568;;
Аргут АКБ А-23/24 (1200 мАч);11569;;
АКБ ГРИФОН G-45;11570;;
АКБ ГРИФОН G-44;11572;;
Аргут АКБ А-43/44/45;11573;;
Аргут А-23/24 new З/У;11576;;
Аргут А-41 new З/У;11578;;
Автоадаптер Аргут А-43/44/45;11581;;
Yealink RT20;11592;;
ГРИФОН G-6;grifon-g-6;;
Icom IC-FC9110;11712;;
ICOM IC-F7010 T/S;11714;;
ICOM IC-F7020 T/S;11715;;
Icom IC-F7510;11716;;
Icom IC-F29SR2;11720;;
Icom IC-R8600;11723;;
Vostok ST-35;11761;;
Vector VT-70;11770;;
Vector VT-70XT;11771;;
Vector VT-50 ML;vector-vt-50-ml;;
Jabra Evolve 75 Stereo MS;11773;;
Vector VT-50 MTR;vector-vt-50-mtr;;
Jabra Speak 710 MS;11775;;
Jabra Speak 710 UC;11776;;
Jabra Evolve 75 Stereo UC;11777;;
Бизон VK50M;bizon-vk50m;;
Бизон VK50L 1700/3200 мАч;bizon-vk50l-1700-3200-mah;;
Fanvil i20S;11819;;
iRZ TU32;11835;;
Yealink VC800;11857;;
Midland GB1;11864;;
Midland Alan 48 Excel;11866;;
Midland Alan 48 Plus;11868;;
Midland Alan 78 Plus;11869;;
Midland Alan 100 Plus;11870;;
Yealink SIP-T41S;yealink-sip-t41s;;
Yealink SIP-T42S;yealink-sip-t42s;;
Vostok ST-33;11878;;
Yealink SIP-T46S;yealink-sip-t46s;;
Yealink SIP-T48S;yealink-sip-t48s;;
Yealink SIP-T56A;yealink-sip-t56a;;
Yealink SIP-T58A;yealink-sip-t58a;;
Yealink SIP-T58V;11955;;
ZTE PH500;11957;;
ZTE PH790;11958;;
ZTE PM790;11959;;
ГРИФОН G-34;grifon-g-34;;
Yealink EXP50;11980;;
Yeastar NeoGate TA1610;11981;;
Surecom SR-112;11982;;
Surecom SR-328;11983;;
Surecom SR-628;11984;;
SURECOM SA-250;11986;;
SURECOM SA-160;11987;;
SURECOM SW-33;11988;;
SURECOM SW-102S;11989;;
Surecom SR-629;11990;;
Vostok BTHS-1;11991;;
Vostok BTHDH-12;11992;;
Vostok BTHDH-14;11993;;
Vostok BTCM-1;11994;;
Vostok BTP-1;11995;;
Vostok BTP-2;11996;;
Vostok BTSM-1;11997;;
Vostok HDH-12С1;11998;;
Vostok HDH-12СA;11999;;
Vostok HDH-12P1;12000;;
Vostok HDH-14С1;12001;;
Vostok HDH-14СA;12002;;
Vostok HDH-14P1;12003;;
Vostok HDH-16ANC1;12004;;
Vostok HDH-16ANCA;12005;;
Vostok HDH-16ANCP1;12006;;
Vostok HB-1M;12007;;
Vostok HBC-1;12008;;
Vostok HB1D-1;12009;;
Vostok HB2D-1;12010;;
Yeastar EX08;12011;;
Vostok HLG-1;12012;;
Vostok HLG-2;12013;;
Yeastar EX30;12014;;
TG-NET WA2304;12015;;
Vostok P-1;12016;;
Vostok P-2;12017;;
TG-NET WA1302;12021;;
TG-NET M5;12022;;
TG-NET M3;12023;;
TG-NET P1009D-8PoE-120W;12024;;
Atcom Rainbow 2 (POE, без б/п);12025;;
TG-NET P1005D-4PoE-60W;12026;;
Atcom Rainbow2 LW (POE, без б/п);12027;;
TG-NET P3008M-8PoE-150W;12028;;
Atcom Rainbow3 (POE, без б/п);12029;;
TG-NET P3018M-16PoE-300W-V3;12030;;
TG-NET P3026M-24PoE-300W-V3;12031;;
TG-NET P3026M-24PoE-450W-V3;12032;;
Atcom Rainbow3 S (POE, без б/п);12033;;
TG-NET PSE501-15W;12034;;
Atcom Rainbow4 (POE, без б/п);12035;;
TG-NET S3500-10G-2F;12036;;
TG-NET S3500-26G-2F;12037;;
TG-NET S5300-28G-4TF;12038;;
Atcom Rainbow4 S (POE, без б/п);12039;;
TG-NET S5300-32G-4TF;12040;;
TG-NET S5500-24G-4TF;12041;;
Fanvil H1;fanvil-h1;;
OpenVox VS-GWM400W;12043;;
Atcom Rainbow ET;12044;;
Escene ES205-N;escene-es205-n;;
OpenVox A1200P;12046;;
Escene ES205-PN;escene-es205-pn;;
Motorola DP3441E;motorola-dp3441e;;
Escene ES280-PV4;escene-es280-pv4;;
Motorola DP3661E;motorola-dp3661e;;
Motorola DP3661E TIA;motorola-dp3661e-tia;;
Escene ES620-PEG;escene-es620-peg;;
Motorola DP2400E;motorola-dp2400e;;
Motorola DP2600E;motorola-dp2600e;;
Escene ES620-PEN;12055;;
Motorola DP4400E;motorola-dp4400e;;
Escene GS292-PN;12057;;
Motorola DP4600E;motorola-dp4600e;;
Motorola DP4800E;motorola-dp4800e;;
Motorola DP4401E;motorola-dp4401e;;
Motorola DP4601E;motorola-dp4601e;;
Motorola DP4801E;motorola-dp4801e;;
OpenVox A1610E;12063;;
OpenVox A1610P;12065;;
OpenVox EC2032;12066;;
OpenVox A2410E;12067;;
OpenVox A2410P;12068;;
OpenVox A400E;12070;;
Escene GS330-PEN;12071;;
OpenVox A400M;12072;;
OpenVox A400P;12073;;
OpenVox A800E;12074;;
Escene GS410-PEN;12075;;
OpenVox A800P;12076;;
OpenVox A810E;12077;;
Escene GS620-PEN;12078;;
OpenVox A810P;12079;;
OpenVox A810EF;12080;;
Escene HS108-PN;escene-hs108-pn;;
Escene HS118-PNB;escene-hs118-pnb;;
Milesight MS-C2172-FPNA;12083;;
Escene HS118V2;12084;;
Escene WS118-PBV4;escene-ws118-pbv4;;
Milesight MS-C3272-FPNA;12086;;
Escene WS282-PV4;escene-ws282-pv4;;
Milesight MS-C3372-FPNA;12088;;
Escene WS290-PN с б/п;12089;;
Milesight MS-C3576-FPNA;12090;;
Milesight MS-C2173;12091;;
Milesight MS-C3262-FPNA;12092;;
Milesight MS-C3362-FPNA;12093;;
Milesight MS-C2162-FPN;12094;;
Milesight MS-C2163-FPN;12095;;
Gigaset N510 IP PRO DECT;12096;;
Milesight MS-C2963-FPB;12097;;
Gigaset R650H PRO;12098;;
Milesight MS-C2973-PB;12099;;
Milesight MS-C3263-FPNA;12100;;
Milesight MS-C3363-FPNA;12101;;
Milesight MS-C2962-FPB;12102;;
Jabra Speak 810 MS;12103;;
Jabra Speak 810 UC;12104;;
Jabra Speak 410 MS;12105;;
Jabra Speak 510 MS;12106;;
Jabra EVOLVE 30 MS Mono USB;12108;;
Jabra EVOLVE 30 MS Stereo USB;12109;;
Grandstream GXP 2000 EXT;12110;;
Grandstream GDS3710;12111;;
Grandstream HT-801;12112;;
Grandstream GXV3601HD;12113;;
Комбат Т-24 Старт;kombat-t-24-start;;
Комбат Т-34 Старт 2;kombat-t-34-start-2;;
Комбат Т-24 Мастер;kombat-t-24-master;;
Комбат Т-34 Мастер 2;kombat-t-34-master-2;;
Комбат Т-54 DMR2 UHF-3100;12118;;
Комбат Т-54 DMR Патруль Про 2;12119;;
Комбат Т-54 DMR2 VHF-3100;12121;;
Комбат Т-54 DMR2 LCD;12122;;
Optim-Voyager;optim-voyager;;
EC.10.000 (HS-20);12189;;
EC.10.001 (HS-20-1);12190;;
КТ40Д;12206;;
МИРАН® ИСП-11-05;12229;;
МИРАН® ССТА;12230;;
МИРАН® ИСПМ-11-06;12231;;
Motorola SLR 8000;motorola-slr-8000;;
Комбат CB-27 Мини;12291;;
Комбат CB-27 Мини-Д;12292;;
КОМБАТ Т-340 Милитари;kombat-t-340-military;;
КОМБАТ Т-340 Патруль;kombat-t-340-patrul;;
Ajetrays AJ-437;ajetrays-aj-437;;
Ajetrays AJ-546;12372;;
Yealink SIP-T40G;yealink-sip-t40g;;
КОМБАТ Т-540;12449;;
Yealink CP960;12464;;
Vostok ST-101DW;vostok-st-101dw;;
Kenwood NX-3220E;kenwood-nx-3220e;;
Kenwood NX-3220E2;kenwood-nx-3220e2;;
Kenwood NX-3220E3;kenwood-nx-3220e3;;
Kenwood NX-3320E;kenwood-nx-3320e;;
Kenwood NX-3320E2;kenwood-nx-3320e2;;
Комбат ИПМ-725БП;12495;;
Kenwood NX-3320E3;kenwood-nx-3320e3;;
Kenwood NX-3720E;kenwood-nx-3720e;;
Kenwood NX-3720HK;kenwood-nx-3720hk;;
Kenwood NX-3820E;kenwood-nx-3820e;;
Kenwood NX-3820HK;kenwood-nx-3820hk;;
TG-NET P3026M-24PoE-450W-V4;12515;;
TG-NET PSE501G-30W;12516;;
TG-NET WA3120i;12517;;
TG-NET WA2306;12518;;
TG-NET WA3122i;12519;;
Бизон ВЫСОТА HP600G;12528;;
Аргут А-73;argut-a-73;;
Panasonic KX-NCP1170XJ;12588;;
Panasonic KX-NCP1171XJ;12589;;
Panasonic KX-NCP1172XJ;12590;;
Panasonic KX-NCP1173XJ;12596;;
Panasonic KX-NCP1190XJ;12597;;
Panasonic KX-NCP1290СJ;12598;;
Panasonic KX-TDA0174XJ;12600;;
Motorola PMLN5096;12604;;
Panasonic KX-TDA0177XJ;12613;;
Panasonic KX-TDA0180X;12614;;
Panasonic KX-TDA0181X;12615;;
Panasonic KX-TDA0188XJ;12616;;
Panasonic KX-TDA0190XJ;12617;;
Panasonic KX-TDA0191XJ;12618;;
Panasonic KX-TDA0193XJ;12619;;
Panasonic KX-TDA0194XJ;12621;;
Panasonic KX-TDA0196XJ;12623;;
Panasonic KX-TDA0290CJ;12624;;
Panasonic KX-TDA1178X;12625;;
Panasonic KX-TDA6110XJ;12626;;
Panasonic KX-TDA6111XJ;12627;;
Panasonic KX-TDA6166XJ;12628;;
Panasonic KX-TDA6178XJ;12629;;
Panasonic KX-TDA6381X;12630;;
Panasonic KX-TDA6382X;12631;;
Panasonic KX-TDE0101RU;12632;;
Motorola PMNN4458;12633;;
Motorola PMNN4259;12634;;
Motorola BDN6720;12635;;
Panasonic KX-TDE0105XJ;12636;;
Panasonic KX-TDE0110XJ;12637;;
Panasonic KX-TDE0111XJ;12638;;
Panasonic KX-TDE6101RU;12639;;
Panasonic KX-TE82460X;12641;;
Panasonic KX-TE82474X;12642;;
Panasonic KX-TE82480X;12644;;
Panasonic KX-TE82491X;12645;;
Panasonic KX-TE82494X;12646;;
Panasonic KX-TDA0173XJ;12647;;
Panasonic KX-TDA0172XJ;12648;;
Panasonic KX-TDA0171XJ;12649;;
Panasonic KX-TDA0170XJ;12650;;
Panasonic KX-TDA0161XJ;12652;;
Panasonic KX-TDA0144XJ;12653;;
Panasonic KX-TDA0104XJ;12655;;
Panasonic KX-TDA0103XJ;12657;;
Panasonic KX-NS5170X;12663;;
Panasonic KX-NS5171X;12664;;
Motorola PMLN6854;12665;;
Motorola PMNN4502;12666;;
Motorola PMNN4511;12667;;
Motorola PMLN7269;12668;;
Motorola PMLN6754;12669;;
Motorola PMLN7464;12670;;
Panasonic KX-NS5172X;12671;;
Motorola PMLN6760;12672;;
Motorola PMLN6763;12673;;
Panasonic KX-NS5173X;12674;;
Panasonic KX-NS5174X;12676;;
Panasonic KX-NS5180X;12677;;
Motorola NNTN8359A;12678;;
Motorola PMNN4493;12679;;
Motorola PMNN4488;12680;;
Panasonic KX-NS5290CE;12681;;
Motorola PMNN4491;12682;;
Panasonic KX-NS5162X;12683;;
Motorola PMNN4490;12684;;
Motorola PMNN4409;12685;;
Panasonic KX-NS5136X;12686;;
Motorola PMNN4406;12687;;
Motorola PMNN4412;12688;;
Motorola PMNN4415;12689;;
Panasonic KX-HTS824RU;12690;;
Motorola PMNN4416;12691;;
Panasonic KX-NSX1000RU;12692;;
Motorola PMNN4417;12693;;
Motorola PMNN4418;12694;;
Panasonic KX-NSX2000RU;12695;;
Motorola PMNN4489;12696;;
Motorola PMNN4525;12697;;
Panasonic KX-TEB308RU;12698;;
Panasonic KX-TEM824RU;12699;;
Motorola NNTN8129;12700;;
Motorola NNTN8560;12701;;
Panasonic KX-VC1000;12702;;
Motorola PMLN7181;12703;;
Motorola PMLN6127;12704;;
Panasonic KX-VC2000;12705;;
Motorola PMLN6128;12706;;
Motorola PMLN6129;12707;;
Panasonic KX-TG6822RUB;12709;;
Motorola PMLN6130;12710;;
Motorola PMLN6123;12711;;
Motorola PMLN6124;12712;;
Panasonic KX-TGE110RU;12713;;
Motorola PMLN5101;12714;;
Motorola PMLN5102;12715;;
Panasonic KX-NTV150NE;12716;;
Motorola PMLN6852;12717;;
Panasonic KX-NTV160NE;12718;;
Motorola PMLN6853;12719;;
Motorola PMLN5974;12720;;
Panasonic KX-NT303X;12721;;
Motorola PMLN5979;12722;;
Panasonic KX-NT305X-B;12723;;
Motorola PMLN5973;12724;;
Motorola PMLN5975A;12725;;
Panasonic KX-NT346RU-B;12726;;
Motorola PMLN5976;12727;;
Panasonic KX-NS8188X;12728;;
Motorola RLN6490;12729;;
Panasonic KX-NS8290CE;12730;;
Motorola RMN5058;12731;;
Motorola PMLN7189;12732;;
Motorola PMLN7159;12733;;
Motorola PMNN4101;12734;;
Panasonic KX-NS5135X;12735;;
Panasonic KX-NS5134X;12736;;
Motorola PMNN4102;12737;;
Motorola PMNN4103;12738;;
Panasonic KX-NS5112X;12740;;
Panasonic KX-NS5111X;12741;;
Panasonic KX-NS5110X;12742;;
Panasonic KX-NS0290CE;12743;;
Panasonic KX-NS0280X;12744;;
Panasonic KX-NS0161X;12745;;
Panasonic KX-NS0137X;12746;;
Panasonic KX-NS0136X;12747;;
Panasonic KX-NS0135X;12748;;
Vertex Standard FNB-V136-UNI;12749;;
Vertex Standard FNB-V133Li-UNI;12750;;
Panasonic KX-NS0132X;12751;;
Panasonic KX-NS0130X;12752;;
Panasonic KX-NS0112X;12754;;
Panasonic KX-NS0111X;12755;;
Panasonic KX-NS0110X;12756;;
Panasonic KX-NSX2138X;12757;;
Panasonic KX-NSX2137X;12758;;
Panasonic KX-NSX2136X;12759;;
Panasonic KX-NSX2135X;12760;;
Panasonic RP-TCA400E-K;12761;;
Panasonic RP-TCA430E-S;12762;;
ANLI MSA-1;12795;;
ANLI FM-3Y;12796;;
ANLI AF-11C;12797;;
ANLI MSA-2;12798;;
ANLI MA-21;12800;;
ANLI MSA-3;12801;;
ANLI A-100 DB;anli-a-100-db;;
ANLI A-1000 DB;anli-a-1000-db;;
ANLI YG-3V;12806;;
ANLI YG-5V;12807;;
Hytera PD985;hytera-pd985;;
ANLI YG-8V;12809;;
Stelberry S-505;12810;;
Stelberry S-515;12811;;
Stelberry S-525;12812;;
Stelberry S-645;12813;;
Stelberry S-665;12814;;
ANLI UF-30W/B;12815;;
ANLI YG-5U;12816;;
ANLI YG-8U;12818;;
ANLI YG-8U;12820;;
ANLI AW-6 VHF;anli-aw-6-vhf;;
ANLI SQ-7;12822;;
ANLI AT-3/3C;12823;;
Vertex Standard FNB-V134Li-UNI;12824;;
Vertex Standard FNB-V134LIIS-UNI;12825;;
Vertex Standard FNB-V127LI-UNI;12826;;
Vertex Standard FNB-V128Li-UNI;12827;;
Vertex Standard FNB-V129Li-UNI;12828;;
Vertex Standard FNB-V131Li-UNI;12829;;
ANLI X-60CM;12830;;
ANLI X-27CB;12831;;
ANLI X-270H/C;12832;;
ANLI AT-5R;anli-at-5r;;
ANLI WH-14M;anli-wh-14m;;
ANLI EX-2HV;12835;;
Vertex Standard FNB-V132Li-UNI;12836;;
Vertex Standard FNB-V106;12837;;
ANLI EX-270HD;12838;;
Коаксиальный кабель RG 213 U 50 Ом;12839;;
ANLI EX-6H LB3;anli-ex-6h-lb3;;
ANLI EX-2V;anli-ex-2v;;
ANLI WH-711C;anli-wh-711c;;
ANLI WH-713;12844;;
ANLI WH-714;12855;;
ANLI WH-716/WH-717;anli-wh-716-wh-717;;
Yealink SIP-T54S;yealink-sip-t54s;;
Yealink SIP-T52S;12863;;
Yealink CAM50;12864;;
Yealink W60B;12866;;
Yealink W60P;12867;;
Yealink CP920;12869;;
Yealink CPW90;12870;;
Yealink CPE90;12872;;
Yealink YLPOE30;12873;;
Yealink RT20U;12874;;
Yealink YHS33;12875;;
Yealink CPN10;12876;;
Yealink PSU 5VDC,2A;12877;;
Yealink PSU 5VDC,1.2A;12878;;
Yealink PSU 5VDC, 600mA;12879;;
Кронштейн для Yealink T4 series;12880;;
Кронштейн для Yealink EXP40;12881;;
Vertex Standard FNB-V94;12883;;
Vertex Standard MH-100;12884;;
Vertex Standard MH-37A4B-1;12886;;
Vertex Standard VH-150 A;12887;;
Vertex Standard VH-150 B;12888;;
Vertex Standard MH-101A4B;12889;;
Vertex Standard MH-102A4B;12890;;
Vertex Standard VH-115S;12892;;
Vertex Standard VH-215S;12893;;
Vertex Standard VH-121;12894;;
Vertex Standard VH-131;12895;;
Vertex Standard VH-111;12896;;
ЦРР25-dPMR #1;12897;;
ЦРР25-dPMR #5;12899;;
ЦРР25-DMR #1;12900;;
ЦРР25-DMR #5;12903;;
Hytera PD405;12906;;
TG-NET P1009D-8PoE-96W;12910;;
TG-NET P3010M-8PoE-150W;12912;;
TG-NET S5300-32F-4TF;12914;;
TG-NET S5500E-24G-4TF;12915;;
TG-NET WA3130i;12919;;
ANLI WH-718;12920;;
ANLI YG-24;12921;;
ANLI YG-58;12923;;
ANLI DS-24;12924;;
ANLI DS-58;12925;;
ЛУЧ РАДИО P-435;12955;;
MegaJet MJ-400 TURBO;13000;;
Midland M ZERO PLUS;13001;;
Alinco DJ-D15;alinco-dj-d15;;
Alinco DJ-D45;alinco-dj-d45;;
iRZ RU21;13010;;
iRZ RU21w;13011;;
iRZ RU22w;13012;;
iRZ RL22w;13013;;
Icom IC-F1000D;13070;;
Icom IC-F3210D;icom-ic-f3210d;;
Icom IC-F4210D;icom-ic-f4210d;;
Icom IC-F3230DT;icom-ic-f3230dt;;
Icom IC-F4230DT;icom-ic-f4230dt;;
Icom IC-F3400DT;icom-ic-f3400dt;;
Icom IC-F2000D;13083;;
Icom IC-F3360DT;icom-ic-f3360dt;;
Icom IC-F4400DT;icom-ic-f4400dt;;
Icom IC-F4360DT;icom-ic-f4360dt;;
Icom IC-F9011T;icom-ic-f9011t;;
Icom IC-F9021T;13093;;
Icom IC-F9011S;icom-ic-f9011s;;
Icom IC-F9021S;icom-ic-f9021s;;
Icom IC-F9011B;icom-ic-f9011b;;
Icom IC-F9021B;icom-ic-f9021b;;
Icom IC-F5123D;icom-ic-f5123d;;
Icom IC-F6123D;icom-ic-f6123d;;
Icom IC-F5220D;icom-ic-f5220d;;
Icom IC-F6220D;icom-ic-f6220d;;
Icom IC-F5061D;icom-ic-f5061d;;
Icom IC-F6061D;icom-ic-f6061d;;
IPmatika PH656NW;13120;;
Icom IC-F5400DS;icom-ic-f5400ds;;
IPmatika PH658N;13122;;
Icom IC-F6400DS;icom-ic-f6400ds;;
Icom IC-F5400D;icom-ic-f5400d;;
Icom IC-F6400D;icom-ic-f6400d;;
Icom IC-F5360D;icom-ic-f5360d;;
Icom IC-F6360D;icom-ic-f6360d;;
Yaesu FT-891;13131;;
Icom IC-F9511T;icom-ic-f9511t;;
Yaesu FT-991A;13133;;
Yaesu FT-857D B3;13134;;
Yaesu FTM-400DR B3 EXP;13136;;
Yaesu FTM-100DR;13137;;
Yaesu FT-2980R;13138;;
Yaesu FTM-3100;13139;;
Yaesu FTM-3200DR;13140;;
Yaesu FT2DR B3 EXP;13142;;
Yaesu FT-65R;13144;;
Icom IC-F9511S;icom-ic-f9511s;;
Icom IC-F9511HT;icom-ic-f9511ht;;
Yaesu FT-25R;13147;;
Icom IC-F9523T;icom-ic-f9523t;;
Icom IC-FR5200H;13150;;
Icom IC-FR6200H;13152;;
