IE_XML_ID;IE_NAME;CV_PRICE_1
8430;RTX 8660;0.00
8431;RTX 8430 Handset;0.00
8432;RTX 8630 Handset;0.00
8433;RTX 8830 Handset;0.00
8434;RTX 4024;0.00
8436;Tecom DMP330;0.00
8437;Panasonic KX-TS2570RU;0.00
8439;Panasonic KX-TG1611RU;1990.00
8440;Panasonic KX-TG1612RU;3490.00
8441;Panasonic KX-TG2511RU;0.00
8442;Panasonic KX-TG2512RU;4190.00
8443;Panasonic KX-TG1711RU;0.00
8444;Panasonic KX-TG2521RUT;3190.00
8445;Kenwood TK-3170E6;0.00
8446;Panasonic KX-TG6451RUT;0.00
8447;Panasonic KX-TG6461RUT;0.00
8448;Panasonic KX-TG6541RUT;0.00
8449;Panasonic KX-TGC310RU;0.00
8450;Panasonic KX-TGC312RU;0.00
8451;Panasonic KX-TGC320RU1;0.00
8452;Panasonic KX-TGC322RU1;0.00
8453;Panasonic KX-TGB210RU;2090.00
8454;Panasonic KX-TGB212RU;0.00
8455;Kenwood TK-380K;235.00
8456;Kenwood TK-380K4;235.00
8458;Kenwood TK-3306NM3;0.00
8459;Kenwood TK-2317M2;311.00
8460;Kenwood TK-3317M4;311.00
8468;Kenwood NX-240M;271.00
8473;Icom IC-F6061;50570.00
8475;Kenwood NX-340M2;271.00
8476;Kenwood NX-220E;558.00
8477;Kenwood NX-320E;558.00
8478;Kenwood NX-200GK;787.00
8479;Kenwood NX-200K;0.00
8514;Kenwood NX-300K;767.00
8515;Kenwood NX-200E;0.00
8516;Kenwood NX-300E;0.00
8517;Kenwood NX-240M2;371.00
8518;Kenwood NX-340M3;371.00
8519;Kenwood NX-220E2;513.00
8520;Kenwood NX-220E3;452.00
8521;Kenwood NX-320E3;452.00
8522;Kenwood NX-320E2;513.00
8523;Kenwood NX-300GK;863.00
8524;Kenwood NX-300GK4;844.00
8525;Kenwood NX-200GK2;844.00
8526;Kenwood NX-200K2;804.00
8527;Kenwood NX-300K3;767.00
8528;Kenwood NX-300K2;0.00
8529;Kenwood NX-300K4;0.00
8530;Kenwood NX-300E4;0.00
8531;Kenwood NX-200E3;910.00
8533;RTX G.729;0.00
8534;Panasonic KX-FL423RU;0.00
8535;Panasonic KX-FLC418RU;0.00
8536;Panasonic KX-FLM663RU;0.00
8537;OpenVox DGW-1001;0.00
8538;OpenVox DGW-1001R;0.00
8539;OpenVox DGW-1002R;0.00
8540;OpenVox DGW-1004R;0.00
8541;OpenVox DGW-1004;0.00
8542;OpenVox DGW-1002;0.00
8543;Vector HM-44;31.62
8544;OpenVox FXO100;0.00
8545;OpenVox FXS100;0.00
8546;OpenVox FXS400;0.00
8547;OpenVox FXO400;0.00
8548;OpenVox FXO401;0.00
8549;OpenVox FXO402;0.00
8550;OpenVox FXS402;0.00
8551;OpenVox FXS401;0.00
8552;OpenVox FXOS200;0.00
8559;Panasonic KX-FT982RU;0.00
8560;Panasonic KX-TG6551RUM;0.00
8561;Panasonic KX-TG6561RUT;0.00
8562;Panasonic KX-TG6711RU;0.00
8565;Lira P-112L;0.00
8568;Panasonic KX-TG6712RUM;0.00
8569;Panasonic KX-TG6721RU;0.00
8570;Panasonic KX-TG6811RU;3290.00
8571;Panasonic KX-TG6821RU;4290.00
8572;Panasonic KX-TG8041RU;0.00
8573;Panasonic KX-TG8051RU;0.00
8574;Panasonic KX-TG8061RU;0.00
8575;Panasonic KX-TG8081RUB;0.00
8576;Panasonic KX-TG6722RUB;0.00
8577;Panasonic KX-TG6812RUB;5290.00
8578;Panasonic KX-TG6822RUM;5790.00
8579;Panasonic KX-TG8052RU;0.00
8580;Icom IC-F4162DS #94;0.00
8581;Icom IC-F4162DT;64840.00
8582;Icom IC-F4162DT #84;0.00
8583;Icom IC-F4262DT;69650.00
8584;Icom IC-F4262DT #22;0.00
8585;Icom IC-F4262DT #23;0.00
8586;Icom IC-F4262DT #24;0.00
8587;Icom IC-F4262DS #29;0.00
8588;Icom IC-F4262DS #28;0.00
8589;Icom IC-F4262DS #27;0.00
8590;Icom IC-F4262DS #26;0.00
8591;Hytera RD985S;3058.00
8593;Panasonic KX-TGA641RUM;0.00
8594;Panasonic KX-TGA651RUB;0.00
8595;Panasonic KX-TGA671RU;0.00
8596;Panasonic KX-TGA681RU;2690.00
8597;Panasonic KX-TGA785RU;0.00
8598;Panasonic KX-TGA800RUT;0.00
8599;Panasonic KX-TGA806RUB;4390.00
8600;Panasonic KX-TGA815RUB;0.00
8601;Panasonic KX-TGHA20RUB;0.00
8602;Panasonic KX-TGA855RU;0.00
8606;Hytera MD785 50W G ;703.00
8607;Panasonic KX-TGA860RUM;0.00
8608;Panasonic KX-PRSA10RUW;0.00
8609;Panasonic KX-PRWA10RUW;0.00
8610;Panasonic KX-TG8151RUB;0.00
8611;Panasonic KX-TG8161RUB;0.00
8612;Panasonic KX-TG8551RU;0.00
8613;Panasonic KX-TG8552RUB;0.00
8614;Panasonic KX-TG8562RUW;0.00
8615;Panasonic KX-TG8561RU;0.00
8616;Panasonic KX-TG8611RUM;0.00
8617;Panasonic KX-TG8612RUM;0.00
8618;Panasonic KX-TG8621RUM;0.00
8620;Hytera MD655;0.00
8622;SkypeMate USB-M3K;0.00
8625;SkypeMate USB-P4K;0.00
8626;SkypeMate VM-01S;0.00
8638;Hytera MD785 25W G;671.00
8641;Panasonic KX-PRS110RUW;0.00
8642;Panasonic KX-PRW120RUW;0.00
8643;Panasonic KX-PRL260RUB;0.00
8645;Panasonic KX-TGH210RU;0.00
8646;Panasonic KX-TGH212RUB;0.00
8647;Panasonic KX-TGH222RUB;6990.00
8648;Panasonic KX-TGH220RU;5390.00
8649;Icom IC-F5013H;24620.00
8650;Icom IC-F5026H;29360.00
8651;Icom IC-F6013H;25920.00
8652;Icom IC-F6023H;29360.00
8653;Icom IC-F5062D #93;0.00
8654;Icom IC-F5062D #94;0.00
8655;Icom IC-F5122D #21;0.00
8656;Icom IC-F6062D #83;0.00
8657;Icom IC-F6062D #84;0.00
8658;Icom IC-F6122D #21;0.00
8659;Icom IC-FR5000 #33;0.00
8660;Icom IC-FR5100;138060.00
8661;Icom IC-FR6000 #33;0.00
8662;Icom IC-FR5100 #34;0.00
8663;Icom IC-FR5100H;341840.00
8664;Icom IC-FR6100;138060.00
8665;Icom IC-FR6100 #34;0.00
8666;Icom IC-FR6100H;355150.00
8667;Icom UR-FR5000 #73;0.00
8674;Icom UR-FR5100 # 72;0.00
8675;Icom UR-FR5100 #74;0.00
8676;Icom UR-FR6100 #74;0.00
8677;Icom UR-FR6100 #72;0.00
8678;Icom UR-FR6000 #73;0.00
8679;Icom UC-FR5000 #12;61230.00
8681;SkypeMate USB-B2K;0.00
8682;Icom IC-F8101 #11;0.00
8683;Icom IC-F8101 #21;0.00
8684;Icom IC-PW1;0.00
8685;Hytera PD505 UHF;378.00
8686;Hytera PD605;492.00
8687;Hytera PD605 G;538.00
8688;Hytera PD605 (MD);524.00
8689;Hytera PD665;593.00
8690;Hytera PD665 G;639.00
8691;Hytera PD665 G (MD);672.00
8692;Hytera PD665 (MD);626.00
8693;Hytera PD685;643.00
8694;Hytera PD685 G;689.00
8695;Hytera PD685 G (MD);722.00
8696;Hytera PD685 (MD);676.00
8706;Alinco DR-135CBA;22000.00
8707;Alinco DR-138;22000.00
8708;Alinco DR-138S;24000.00
8709;Alinco DR-B185R;25500.00
8710;Alinco DR-638;44000.00
8711;Alinco DR-438;22000.00
8712;Alinco DR-435FX;25000.00
8713;Alinco DX-SR-08;84000.00
8714;Alinco DX-SR-09;95000.00
8715;Alinco DJ-A10;10500.00
8716;Alinco DJ-A11;8900.00
8717;Alinco DJ-A41;8900.00
8718;Alinco DJ-A40;10500.00
8719;Alinco DJ-A446;10500.00
8720;Alinco DJ-100;12500.00
8721;Alinco DJ-500;12500.00
8722;Alinco DJ-195 (body);10500.00
8723;Alinco DJ-17R/TFH (body);12500.00
8724;Alinco DJ-V17L (body);16000.00
8725;Alinco DJ-V47R (body);0.00
8726;Alinco DJ-496 (body);12500.00
8741;OpenVox iCallDroid (1 FXO, 1 FXS);0.00
8742;OpenVox iCallDroid;0.00
8743;OpenVox iCallDroid spot;0.00
8744;OpenVox IX132;0.00
8745;OpenVox IX210;0.00
8751;Hytera DS-6500 #1;0.00
8753;Yeastar N824;0.00
8754;Hytera DS-6500 #2;0.00
8760;Vector HS-44C;26.52
8761;Vector HT-44-2;0.00
8762;Vector HT-44-3;0.00
8764;Satvision SVI-S112;0.00
8765;Satvision SVI-S122;0.00
8770;Satvision SVI-S322V;0.00
8771;Satvision SNI-S412VW;0.00
8772;Satvision SNI-B212;0.00
8773;Satvision SVI-D412;0.00
8774;Satvision SVI-D422;0.00
8775;Satvision SVI-D322V;0.00
8776;Satvision SNI-D311M;0.00
8781;Satvision SVC-D9;0.00
8782;Satvision SVC-D101;0.00
8783;Satvision SVC-D111;0.00
8784;Satvision SVC-D15;0.00
8785;Satvision SVC-D16;0.00
8786;Satvision SVC-D162;0.00
8787;Satvision SVC-D121;0.00
8788;Satvision SVC-D51V;0.00
8789;Satvision SVC-D56V;0.00
8790;Satvision SVC-D562V;0.00
8791;Satvision SVC-D58V;0.00
8792;Satvision SVC-D67V;0.00
8793;Satvision SVC-D68V;0.00
8794;Satvision SVC-D77;0.00
8795;Satvision SVC-D20;0.00
8796;Satvision SVC-D21;0.00
8797;Satvision SVC-D27;0.00
8798;Satvision SVC-D28;0.00
8799;Satvision SVC-D362V;0.00
8800;Satvision SVC-D37V;0.00
8801;Satvision SVC-D381V;0.00
8803;Satvision SVC-S121;0.00
8804;Satvision SVC-S171;0.00
8805;Satvision SVC-S181;0.00
8806;Satvision SVC-S40V;0.00
8807;Satvision SVC-S41V;0.00
8808;Satvision SVC-S47V;0.00
8809;Satvision SVC-S481V;0.00
8810;Satvision SVC-S77V;0.00
8811;Satvision SVC-S673V.PRO;0.00
8812;Satvision SVC-S571V;0.00
8814;Satvision SVC-F12;0.00
8817;Satvision SVR-8308 Light;0.00
8818;Satvision SVR-4425;0.00
8819;Satvision SVR-4425S;0.00
8820;Satvision SVR-8425;0.00
8821;Satvision SVR-6425;0.00
8822;Satvision SVN-414P;0.00
8823;Satvision SVN-814;0.00
8824;Satvision SNN-404 IP;0.00
8825;Satvision SVD-D412V;0.00
8826;Satvision SVD-B212;0.00
8827;Yaesu FT-991;0.00
8828;Yaesu FTM-400DR;0.00
8829;Yaesu FT-2900R;0.00
8830;Yaesu FT1D;0.00
8831;Yaesu FT-270R;0.00
8832;Yaesu FTA-750L;0.00
8833;Yaesu FTA-720;0.00
8838;Yaesu FTA-550 AA;0.00
8839;Yaesu FTA-310;0.00
8972;Midland 203;0.00
8973;Midland Alan 42;0.00
8974;Midland LXT-325;0.00
8975;Midland GXT-850;0.00
8976;Midland GXT-1000;0.00
8977;Midland G70XT;0.00
8978;Midland G9XT;0.00
8979;Midland G-21;0.00
8981;iRZ ATM3-485;0.00
8982;iRZ ATM3-232;0.00
8983;iRZ RU41;19900.00
8984;iRZ RU41 (без антенны);0.00
8985;iRZ RU41w (без антенны);0.00
8986;iRZ RU41u (без антенны);0.00
8987;iRZ RU41c (без антенны);0.00
8988;iRZ RL41 (без антенны);0.00
8989;iRZ RL41I (без антенны);0.00
8990;iRZ RL41w (без антенны);0.00
8992;Motorola SLR 5500;271485.75
8997;Автомобильная Си-Би радиостанция MegaJet MJ-600;0.00
8998;MegaJet MJ-600 Turbo;0.00
8999;MegaJet MJ-600+ Turbo;0.00
9002;MegaJet MJ-600+;0.00
9003;MegaJet MJ-3031 M Turbo;0.00
9004;MegaJet MJ-3031 M;0.00
9005;MegaJet MJ-50;0.00
9006;MegaJet MJ-100;0.00
9007;MegaJet MJ-150;0.00
9008;MegaJet MJ-200;0.00
9009;MegaJet MJ-200+;0.00
9011;MegaJet MJ-333;0.00
9012;MegaJet MJ-333 Turbo;0.00
9013;MegaJet MJ-350;0.00
9014;MegaJet MJ-350 Turbo;0.00
9015;MegaJet MJ-450;0.00
9016;MegaJet MJ-500;0.00
9017;MegaJet MJ-550;0.00
9018;MegaJet MJ-555;0.00
9019;MegaJet MJ-555K;0.00
9020;MegaJet MJ-650;0.00
9021;MegaJet MJ-650 Turbo;0.00
9022;MegaJet MJ-850;0.00
9031;MegaJet CB-50 MAG 125;0.00
9032;MegaJet ML145 MAG 125;0.00
9033;MegaJet ML145 MAG 160;0.00
9034;MegaJet ML145-N MAG 125;0.00
9036;MegaJet T3-27 NE;0.00
9037;MegaJet T3-27 M6;0.00
9038;MegaJet T3-27 MAG 125;0.00
9039;MegaJet T3-27 MAG 90;0.00
9040;MegaJet T3-27 N MAG 90;0.00
9041;MegaJet T3-27 N MAG 125;0.00
9042;MegaJet T3-27 N NO SPRING;0.00
9043;MegaJet ML145-N MAG 160;0.00
9044;MegaJet OMEGA;0.00
9045;MegaJet OMEGA MAG-90;0.00
9046;MegaJet SUPER 9;0.00
9047;MegaJet SUPER 9-L;0.00
9049;Yosan Stealth 5;0.00
9050;Yosan Excalibur Turbo;0.00
9051;Yosan Excalibur;0.00
9052;Yosan Evolution;0.00
9054;iRZ TL 11;0.00
9055;iRZ Q2406B;0.00
9057;Cinterion MC52i;0.00
9059;АРГУТ А-25 NEW;7260.00
9060;Аргут РК-301М Роуминг VHF;18600.00
9061;Аргут А-74;9790.00
9066;LG-ERICSSON SBG-1000.PKG;19440.00
9069;LG-Ericsson LDP-7208D;0.00
9070;LG-Ericsson LDP-7224D;9760.00
9071;LG-Ericsson LDP-7248DSS;0.00
9072;LG-Ericsson eMG80-BRIU2.STG;10720.00
9073;LG-Ericsson GDC-500H;0.00
9126;Yealink SIP-T19 E2;3900.00
9127;Yealink SIP-T19P E2;4290.00
9144;AJETRAYS AJ-435;0.00
9145;Yeastar TA100;40.00
9146;LG-ERICSSON WIT-400HE;0.00
9148;LG-Ericsson LIP-9002;6720.00
9149;LG-Ericsson LIP-9010;13600.00
9150;LG-Ericsson LIP-9020;19440.00
9151;LG-Ericsson LIP-9030;23360.00
9152;LG-Ericsson LIP-9040;27200.00
9153;LG-Ericsson LIP-9012DSS;3920.00
9154;LG-Ericsson LIP-9024DSS;5840.00
9155;LG-Ericsson LIP-9024LSS;8720.00
9156;Yeastar TA200;51.00
9161;LG-Ericsson LIP-9000BTMU;0.00
9162;LG-Ericsson LIP-9002WMB;0.00
9163;LG-Ericsson LIP-9000WMB;0.00
9164;LG-Ericsson LIP-9024WMB;0.00
9205;Panasonic KX-NT560;24740.00
9206;Panasonic KX-NT553;13170.00
9207;Panasonic KX-NT556;17890.00
9208;Panasonic KX-NT543;10810.00
9209;Panasonic KX-NT546;14180.00
9210;Panasonic KX-NT511P;9748.00
9211;Panasonic KX-HDV130RU;4015.00
9212;Panasonic KX-TPA65;7916.00
9218;Grandstream GVC3200;3900.00
9219;Grandstream GXV-3615WP_HD;0.00
9220;Grandstream GXV-3610_HD;108.70
9221;Grandstream GXV-3610_FHD;0.00
9222;Grandstream GXV-3611IR_HD;0.00
9223;Grandstream GXV-3611_HD;0.00
9224;Grandstream GXV-3662_HD;0.00
9225;Grandstream GXV-3662_FHD;232.89
9226;Grandstream GXV-3651_FHD;0.00
9227;Grandstream GXV-3672 HD 36;195.58
9228;Grandstream GXV-3672_FHD_36 v2 (белая);0.00
9230;Grandstream GXV-3674VF_FHD;0.00
9231;Grandstream GXV-3674VF_HD;232.58
9283;Vertex Standard VZ-9;0.00
9286;Yealink SIP VP-T49G;48300.00
9287;Yealink VC110-VCM60;0.00
9288;Yealink VC110-VCP40;0.00
9309;Snom D765;223.00
9319;Yealink EXP20;9112.00
9321;Vertex Standard EVX-Link;0.00
9331;Yeastar N1;0.00
9333;Hytera PD405 new;0.00
9334;Hytera PD415;0.00
9335;Hytera PD705 G;593.00
9336;Hytera PD755;649.00
9337;Hytera PD755 G;695.00
9338;Hytera PD705 UL913 (MD);736.00
9339;Hytera PD705 UL913 G (MD);782.00
9340;Hytera X1p UL913 G (MD);1215.00
9341;iRZ TU41-SMS;0.00
9343;Hytera TC-780;0.00
9345;Hytera MD655 G;0.00
9346;Hytera MD785 50W;625.00
9368;Motorola SL1600;31832.50
9378;Радиал D1 AVIA;9594.00
9379;Радиал AW0 VHF;0.00
9381;Optim-Apollo;100.00
9383;Optim-778;113.00
9385;Optim-380;0.00
9386;Optim-Pilgrim;73.00
9387;Радиал D2 VHF I;13928.00
9388;Optim-270;63.00
9390;Радиал DS2 VHF;10705.00
9391;Optim mini CB ;14.00
9392;Радиал A5 VHF;8130.00
9393;Optim 1С-100;0.00
9394;Optim CB EURO MAG;19.00
9395;Optim mini MAG;0.00
9396;Optim CB-100 MAG;27.00
9397;Optim SN MAG;0.00
9398;Optim CB-27;28.00
9399;Optim ML-145;0.00
9400;Optim ML-145 Strong;31.00
9401;Optim BIG;0.00
9402;Optim CB-50 DB MAG;32.00
9403;Optim CB-51 DB MAG;0.00
9404;Optim CB-82 MAG;24.00
9405;Optim CB T3 MAG;27.00
9406;Optim CB T3-27 MAG;27.00
9407;Optim CB BIG MAG;28.00
9408;АРГУТ А-36;0.00
9409;Optim CB-1000;34.00
9410;Optim CB-1100;25.00
9411;Optim CB-1200;23.00
9412;Радиал D2 UHF I;12388.00
9413;Optim CB Super-9;27.00
9414;Optim CB-73;34.00
9415;Optim CB-2001;38.00
9416;Optim UNION CB STAR;34.00
9417;Optim CB-50 DB;0.00
9418;Optim CB-52 DB;0.00
9419;Optim CB-92;18.00
9420;Optim CB-95;19.00
9421;Optim CB T3-27;0.00
9422;Радиал DP1 VHF;0.00
9423;Optim CB T3;0.00
9424;Optim CB-9 Plus;24.00
9425;Optim SN SMALL;0.00
9426;Optim SN LONG;0.00
9427;Радиал A4-165;0.00
9428;Optim FM-1;0.00
9429;Optim FM-2;0.00
9430;Optim CB-FM;0.00
9431;Optim CB-70 DB;0.00
9432;Optim Base ONE;0.00
9433;Optim Base TWO;0.00
9434;Optim 1C-100, 1/4 VHF;0.00
9435;Optim 1C-100, 5/8 VHF;0.00
9437;Optim VHF-1;0.00
9438;Optim VHF-1 (PL);0.00
9439;Optim UHF-1;0.00
9441;Optim MG-150;0.00
9442;Optim VHF/UHF-1;0.00
9443;Optimcom ПН 24-12 3А;0.00
9444;PN-5 OPTIM;0.00
9445;PN-10 OPTIM;0.00
9446;PN-20 OPTIM;0.00
9448;PN-30 OPTIM;0.00
9449;RP-12/300;0.00
9450;RP-24/300;0.00
9451;RP-12/600;0.00
9452;RP-24/600;0.00
9453;RP-12/800;0.00
9454;RP-24/800;0.00
9455;PS-6;0.00
9458;PS-10;0.00
9459;PS-15;0.00
9460;PS-20;0.00
9461;PS-30;0.00
9462;DM-30;0.00
9464;Optim WT-555;0.00
9465;Optim WT-556;0.00
9466;Радиал DH2 VHF;9828.00
9467;Optimcom BF-3000;0.00
9468;Optimcom BF-2000;0.00
9469;Радиал A5-433;0.00
9470;Радиал A7-433;0.00
9471;Vertex Standard EVX-531 (IS);0.00
9472;Vertex Standard EVX-539 (IS);0.00
9478;Vertex Standard VX-241;0.00
9479;Vertex Standard VX-264 ;0.00
9480;ГРИФОН G-44;2420.00
9481;ГРИФОН G-45;0.00
9487;Grandstream GAC2500;499.00
9511;Янтарь-Н;0.00
9518;Satvision SVC-D69V;0.00
9519;iRZ TU42-232;0.00
9520;MegaJet MJ-300;0.00
9521;Vertex Standard VX-1400 SA0B-100 EXP;0.00
9523;Vertex Standard VX-1700-A0-125 EXP;0.00
9525;Vertex Standard VX-821 ATEX;0.00
9526;Vertex Standard VX-824 ATEX;0.00
9551;Yealink SIP-T40P;6006.00
9558;ITS Pancode I00000955;0.00
9559;ITS Pancode I00000972;0.00
9562;ITS Pancode I00000988;0.00
9563;ITS Pancode I00000989;0.00
9564;ITS Pantel I00000956;0.00
9565;ITS Pantel I00000975;0.00
9566;ITS Pantel I00000987;0.00
9568;ITS Pantel I00000990;0.00
9574;Yaesu FTDX 5000MP Limited EXP;0.00
9579;Icom IC-FR9010;637650.00
9580;Icom IC-FR9020;637650.00
9581;Icom IC-F3103D;32080.00
9582;Icom IC-F4103D;32080.00
9583;Hytera TC-700Ex;0.00
9585;Hytera TM-610;0.00
9587;Hytera PD375;0.00
9590;Icom IC-F3161DT;60390.00
9591;Icom IC-F4161DT;0.00
9592;Icom IC-F1000S;0.00
9593;Icom IC-F1000T;0.00
9596;Vostok ST-54;0.00
9599;Vostok ST-54 комплект;0.00
9600;Vostok ST-101 комплект;0.00
9601;Vostok ST-31 комплект;0.00
9602;Комплект Lira P-280;0.00
9654;Grandstream GXP2135;110.00
9696;Комбат Т-34 Старт 3;10500.00
9697;Комбат Т-34 Мастер 3;10500.00
9699;Комбат Т-34 Милитари;11900.00
9701;Комбат Т-34 Патруль;11900.00
9745;АРГУТ SMP-01;1880.00
9840;Комбат Т-34 Спорт;0.00
9841;Комбат Т-34 Макс;0.00
9842;Комбат Т-34 ATEX;0.00
9843;Радиал A10-70cm UHF;13000.00
9844;Радиал A3-70cm UHF;0.00
9845;Радиал A3-CDMA UHF;0.00
9846;Радиал A23-70cm UHF;0.00
9847;Радиал SS-1CDMA;0.00
9848;Радиал D4 UHF I;25700.00
9849;Радиал D4 UHF (H) I;0.00
9850;Радиал LA-UHF;0.00
9851;Радиал PA-420;0.00
9852;Радиал PA-450;0.00
9853;Радиал A0 VHF;0.00
9854;Радиал AW0 VHF MAR;0.00
9855;Радиал F2 VM;21770.00
9856;Радиал D1-2m, D2-2m, D4-2m;0.00
9857;Радиал D4 VHF I;28645.00
9858;Радиал DS4 VHF;24624.00
9859;Радиал DS8 VHF;53430.00
9860;Радиал DP2 VHF;13000.00
9861;Радиал DP4 VHF;27500.00
9862;Радиал DR1 VHF;7780.00
9863;Радиал DH1 VHF;0.00
9864;Радиал DH4 VHF;20490.00
9865;Радиал PA-153;0.00
9866;Радиал PA-156;0.00
9869;Радиал LA-156;0.00
9870;Радиал DG4-2m;18125.00
9871;Радиал MW-HF;6940.00
9872;Радиал RH4010;26400.00
9873;Радиал Y3-FU;40000.00
9879;Vertex Standard EVX-261;0.00
9880;Motorola EVX-S24 ;21828.00
9881;аккумулятор;0.00
9889;Motorola DP1400 ;18207.00
9891;Motorola DP4401;0.00
9892;Motorola DP4600;0.00
9893;Motorola DP4401 GLONASS;0.00
9894;Motorola DP4801 GLONASS;0.00
9895;Motorola DP4800;0.00
9896;Motorola SL4000;0.00
9903;Motorola DM4400;0.00
9904;Motorola DM4600;0.00
9905;Motorola PMNN4253;5457.00
9906;Motorola PMNN4254;3183.25
9907;Motorola NNTN4851;5275.10
9908;Motorola NNTN4970;0.00
9909;Motorola NNTN4497;0.00
9910;Motorola PMNN4450;0.00
9911;Motorola PMNN4258;7094.10
9912;Motorola PMNN4251;4092.75
9913;Motorola PMLN5192;4047.28
9914;Motorola PMLN6598;40927.50
9915;Motorola PMLN7089;11823.50
9916;Motorola PMLN6542;2273.75
9917;Motorola PMLN6541;8094.55
9918;Motorola PMLN6533;2000.90
9919;Motorola PMNN4440;0.00
9920;Motorola PMLN5188;6009.07
9921;Motorola PMLN5196;6275.55
9924;Motorola PMPN4006;0.00
9925;Motorola PMLN5727;2782.16
9926;Motorola PMLN5733;2273.75
9927;Motorola PMLN5732;3183.25
9928;Motorola PMLN6635 ;7548.85
9929;Motorola PMLN5731;0.00
9934;TG-NET P1009D-8PoE-60W;0.00
9944;Escene ES206-PN;52.30
9946;Avaya 9608/9608C;0.00
9948;Avaya 9611G;0.00
9953;Avaya 9621G;0.00
9958;Avaya 9641GS;0.00
9961;Avaya 9650;0.00
9965;Avaya 9601;0.00
9982;Avaya 1603;0.00
9985;Avaya 1603SW;0.00
9986;Avaya 1608;0.00
9994;Hytera PD715Ex G (MD);1378.00
9995;Камера МИРАН® ИВС-401К;0.00
9996;Камера МИРАН® ИВС-301;0.00
9998;Видеорегистратор МИРАН® ИВС-8016;0.00
10000;iRZ TL 12;0.00
10003;Avaya 1616;0.00
10004;Avaya 16СС;0.00
10006;Avaya H175;0.00
10007;Avaya E169;0.00
10008;Avaya E129;0.00
10010;Avaya 9508;0.00
10011;Avaya 9504;0.00
10012;Avaya 9408;0.00
10013;Avaya 9404;0.00
10014;Avaya 3901;0.00
10015;Avaya 3902;0.00
10016;Avaya 3904;0.00
10017;Avaya 3905;0.00
10018;Avaya 1110;0.00
10019;Avaya 1120E;0.00
10020;Avaya 1140E;0.00
10024;ТАШ-11П-IP;33913.50
10025;ТАШ-11П-IP-С;36846.00
10026;ТАШ-12П-IP;32763.50
10027;Камера МИРАН® ИВСС-401;0.00
10028;Камера МИРАН® ИВСС-501;0.00
10029;ТАШ-12П-IP-С;35696.00
10030;Камера МИРАН® ИВСС-701;0.00
10031;ТАШ-21П-IP;41676.00
10032;Камера МИРАН® ИВСС-601;0.00
10033;Камера МИРАН® ИВС-602;0.00
10034;Камера МИРАН® ИВС-711;0.00
10035;ТАШ-21П-IP-С;44608.50
10036;Камера МИРАН® ИВС-501;0.00
10037;Камера МИРАН® ИВС-501М;0.00
10038;Камера МИРАН® ИВС-601;0.00
10039;Камера МИРАН® ИВС-401;0.00
10040;ТАШ-22П-IP;0.00
10041;Видеорегистратор МИРАН® ИВС-8008;0.00
10042;Видеорегистратор МИРАН® ИВС-8004;0.00
10043;ТАШ-22П-IP-С;0.00
10044;Видеорегистратор МИРАН® ИВС-8032;0.00
10045;Видеорегистратор МИРАН® ИВСС-8032;0.00
10046;Видеорегистратор МИРАН® ИВСС-8004;0.00
10047;Видеорегистратор МИРАН® ИВСС-8008;0.00
10048;Видеорегистратор МИРАН® ИВСС-8016;0.00
10049;Видеорегистратор МИРАН® ИВС-8024;0.00
10051;Avaya 1150E;0.00
10052;Avaya 1165E;0.00
10053;Avaya 1100 Series Expansion Module;0.00
10054;Avaya 1210;0.00
10056;ЖК-монитор МИРАН® ИВС-10ЖК;0.00
10057;Avaya 1220;0.00
10058;ЖК-монитор МИРАН® ИВС-12ЖК;0.00
10059;ЖК-монитор МИРАН® ИВС-17ЖК;0.00
10060;ЖК-монитор МИРАН® ИВС-19ЖК;0.00
10061;ЖК-монитор МИРАН® ИВС-22ЖК;0.00
10062;Avaya 1230;0.00
10064;Коммутатор сетевой МИРАН® ИВС-16;0.00
10065;Пульт управления МИРАН® ИВС-КВ-СТ;0.00
10066;Avaya 1200 Series Expansion Module;0.00
10067;Твердотельный жесткий диск SSD1000;0.00
10068;Твердотельный жесткий диск SSD500;0.00
10069;Внутренний жесткий диск HDD1Tb;0.00
10070;Внутренний жесткий диск HDD2Tb;0.00
10071;Внутренний жесткий диск HDD4Tb;0.00
10072;Avaya B189;0.00
10073;Avaya B179;0.00
10074;Alinco DR-735;49500.00
10075;Avaya B159;0.00
10076;Avaya B149;0.00
10081;TurboSky R2;0.00
10082;тестовый товар;0.00
10083;Avaya 3740;0.00
10084;Avaya 3749;0.00
10085;Avaya 3720;0.00
10086;Avaya 3725;0.00
10087;Avaya 3641/6120;0.00
10088;Avaya 3645/6140;0.00
10089;Avaya D100;0.00
10095;TurboSky T3;5650.00
10096;TurboSky T4;6750.00
10098;TurboSky T5;7450.00
10099;TurboSky T6;4950.00
10100;TurboSky T7;4950.00
10101;TurboSky T8;3250.00
10102;TurboSky T9;2990.00
10105;Motorola VZ-30 ;0.00
10107;Avaya B169;0.00
10108;Avaya IPO 500 V2;0.00
10109;Avaya IP500 Digital Station 8 Card;0.00
10110;Avaya IP500 Analog Phone 2 (8) Card;0.00
10111;Avaya IP500 VCM Card;0.00
10113;Avaya IP500 4-Port Expansion Card;0.00
10116;Avaya IP500 Legacy Card Carrier;0.00
10119;Avaya IP500 UCM;0.00
10121;Avaya IP500 Combination Card with 4 Analog Trunks;0.00
10122;Avaya IP500 Combination Card with 2 BRI trunks;0.00
