IE_XML_ID;IE_NAME;IE_DETAIL_TEXT_TYPE
11076;Panasonic KX-TDA0156CE;html
11080;Panasonic KX-A405CE;html
11082;Panasonic KX-A406CE;html
11103;Snom M5;html
11185;Jabra HANDSET 450;html
11592;Yealink RT20;html
12709;Panasonic KX-TG6822RUB;html
12713;Panasonic KX-TGE110RU;html
12874;Yealink RT20U;html
14965;Snom M70;html
14966;Snom M80;html
14967;Snom M90;html
4754;Matrix EON48;html
6169;LG-Ericsson LWS-WK;html
6636;LG-Ericsson LDP-7008D;html
6637;LG-Ericsson LDP-7016D;html
6638;LG-Ericsson LDP-7024D;html
6639;LG-Ericsson LDP-7024LD;html
6649;LG-Ericsson LDP-9008D.STGBK;html
6650;LG-Ericsson LDP-9030D.STGBK;html
9069;LG-Ericsson LDP-7208D;html
9070;LG-Ericsson LDP-7224D;html
10010;Avaya 9508;html
10011;Avaya 9504;html
10012;Avaya 9408;html
10013;Avaya 9404;html
10014;Avaya 3901;html
10015;Avaya 3902;html
10016;Avaya 3904;html
10017;Avaya 3905;html
11137;Panasonic KX-DT521RU;html
11138;Panasonic KX-DT543RU;html
11139;Panasonic KX-DT546RU;html
14897;LG-Ericsson LDP-9208D;html
14898;LG-Ericsson LDP-9224D;html
14899;LG-Ericsson LDP-9224DF;html
14900;LG-Ericsson LDP-9240D;html
6173;LG-Ericsson SBG-1K-EL24.STG;html
6174;LG-Ericsson SBG-1K-SIPE.STG;html
6175;LG-Ericsson SBG-1K-TAPI.STG;html
6176;LG-Ericsson SBG-1K-EZA.STG;html
6177;LG-Ericsson LIP-SP.STGB;html
6178;LG-Ericsson LIP-SPD.STGB;html
6179;LG-Ericsson LIP-WP.STG;html
6180;LG-Ericsson IPCRS.STG;html
6181;LG-Ericsson IPCRC.STG;html
6182;LG-Ericsson SBG-1K-IPN.STG;html
6772;LG-ERICSSON LIK-TAPIS;html
6773;LG-ERICSSON LIK-IPNS;html
6774;LG-ERICSSON LIK-EZAS;html
6775;LG-ERICSSON LIK-AIMS;html
6776;LG-ERICSSON LIK-TNLSS;html
6777;LG-ERICSSON LIK-2BRI;html
6778;LG-ERICSSON I300-TAPI;html
6779;LG-ERICSSON I300-IPN;html
6780;LG-ERICSSON I300-EZA;html
6781;LG-ERICSSON LIK-AIM.STG;html
6782;LG-ERICSSON LIK-TNLS;html
6783;LG-Ericsson LIK-SP;html
6784;LG-Ericsson LIK-SPD;html
6785;LG-ERICSSON LIK-SIPE;html
6786;LG-ERICSSON UCS;html
6787;LG-ERICSSON LIK-WP;html
6788;LG-ERICSSON LIK-NMS;html
6789;LG-ERICSSON LIK-Fidelio;html
6790;LG-ERICSSON LIK-COMA;html
6791;LG-ERICSSON LIK-COMI;html
6792;LG-ERICSSON LIK-ATD;html
6793;LG-ERICSSON LIK-ATDH;html
6794;LG-ERICSSON IPCRT;html
6824;LG-ERICSSON CML-S2K-S;html
6825;LG-ERICSSON CML-S2K-L;html
6826;LG-ERICSSON CML-S4K;html
6827;LG-ERICSSON CML-S10K;html
6828;LG-ERICSSON CML-S30K;html
6829;LG-ERICSSON CML-QSIG;html
6830;LG-ERICSSON CML-HOTEL;html
6831;LG-ERICSSON CML-SCTI;html
6832;LG-ERICSSON CML-OCSSIP;html
6833;LG-ERICSSON CML-UCTIS;html
6834;LG-ERICSSON CML-UCTID;html
6835;LG-ERICSSON CML-IPEXT;html
6836;LG-ERICSSON CML-IP3EXT;html
6837;LG-ERICSSON CML-TAPI;html
6843;LG-ERICSSON CML-SLTM4;html
6844;LG-ERICSSON CML-SLTM8;html
6845;LG-ERICSSON CML-SLTM32;html
6846;LG-ERICSSON CML-DTIM8;html
6847;LG-ERICSSON CML-DTIM24;html
6848;LG-ERICSSON CML-LGCM4;html
6849;LG-ERICSSON CML-LGCM8;html
6850;LG-ERICSSON CML-VMIM;html
6851;LG-ERICSSON CML-MCIM;html
6852;LG-ERICSSON CML-VOIM8;html
6853;LG-ERICSSON CML-VOIM24;html
6854;LG-ERICSSON CML-PRIM;html
6855;LG-ERICSSON CML-BRIM2;html
6856;LG-ERICSSON CML-BRIM4;html
6857;LG-ERICSSON CML-SPB;html
6858;LG-ERICSSON CML-SPD;html
6859;LG-ERICSSON CML-UCS;html
6860;LG-ERICSSON CML-NMS;html
6861;LG-ERICSSON CML-STAT;html
6862;LG-ERICSSON CML-IPATDS;html
6863;LG-ERICSSON CML-IPCR-S;html
6864;LG-ERICSSON CML-IPCR-A;html
6865;LG-ERICSSON CML-COMD;html
6866;LG-ERICSSON CML-COMS;html
6867;LG-ERICSSON CML-SOSM;html
13896;Snom A729;html
4759;Matrix EONSOFT;html
6201;ERICSSON-LG AR-EKSU;html
6202;ERICSSON-LG AR-SLIB8;html
6203;ERICSSON-LG AR-CHB308;html
6204;ERICSSON-LG AR-CSB316;html
6205;ERICSSON-LG AR-DPU2;html
6206;ERICSSON-LG AR-LANU;html
6207;ERICSSON-LG AR-MODU;html
6208;ERICSSON-LG AR-VMIU;html
6209;ERICSSON-LG AR-AAFU;html
6218;LG-Ericsson L60-EKSU;html
6222;LG-Ericsson L60-SLIB8;html
6223;LG-Ericsson L60-CHB308;html
6224;LG-Ericsson L60-CSB316;html
6225;LG-Ericsson L60-PRHB8;html
6226;LG-Ericsson L60-WDIB4;html
6227;LG-Ericsson L60-MODU;html
6228;LG-Ericsson L60-VMIU;html
6229;LG-Ericsson L60-AAFU;html
6230;LG-Ericsson L60-VOIB;html
6231;LG-Ericsson L60-VOIU;html
6255;LG-Ericsson eMG80-EKSU.STGBK;html
6256;LG-Ericsson eMG80-CH204.STG;html
6257;LG-Ericsson eMG80-CH408.STG;html
6258;LG-Ericsson eMG80-CS416.STG;text
6259;LG-Ericsson eMG80-BH104.STG;html
6260;LG-Ericsson eMG80-BH208.STG;html
6261;LG-Ericsson eMG80-PRIU.STG;html
6262;LG-Ericsson eMG80-HYB8.STG;text
6263;LG-Ericsson eMG80-SLB16.STG;html
6264;LG-ERICSSON eMG80-WTIB4.STG;html
6265;LG-ERICSSON eMG80-VVMU.STG;html
6266;LG-ERICSSON eMG80-MEMU.STG;html
6268;LG-ERICSSON eMG80-MODU.STG;html
6592;LG-Ericsson iPECS-MG MG-EKSU;html
6594;LG-Ericsson MG-MPB100;html
6595;LG-ERICSSON MG-MPB300;html
6596;LG-Ericsson MG-LCOB4;html
6597;LG-Ericsson MG-LCOB8;html
6598;LG-Ericsson MG-LCOB12;html
6599;LG-ERICSSON MG-PRIB;html
6600;LG-Ericsson MG-BRIB2;html
6601;LG-Ericsson MG-BRIB4;html
6602;LG-Ericsson MG-DTIB12;html
6603;LG-Ericsson MG-DTIB12C;html
6604;LG-Ericsson MG-DTIB24;html
6605;LG-Ericsson MG-DTIB24C;html
6606;LG-Ericsson MG-SLIB12;html
6607;LG-Ericsson MG-SLIB12C;html
6608;LG-Ericsson MG-SLIB24;html
6609;LG-Ericsson MG-SLIB24C;html
6610;LG-Ericsson MG-VOIB8;html
6611;LG-ERICSSON MG-VOIB24;html
6612;LG-Ericsson MG-AAIB;html
6613;LG-ERICSSON MG-VMIB;html
6614;LG-ERICSSON MG-WTIB4;html
6615;LG-ERICSSON MG-WTIB8;html
6616;LG-Ericsson MG-MODU;html
6640;LG-Ericsson LDP-7048DSS;html
6643;LG-Ericsson LDP-7000BTU;html
6644;LG-Ericsson LDP-7000CTU;html
6645;LG-Ericsson LDP-7000MU;html
6646;LG-Ericsson LDP-7000USB;html
6648;LG-Ericsson LDP-DPB;text
6651;LG-Ericsson LDP-9048DSS.STGBK;html
6652;LG-Ericsson LDP-9000BTU.STGBK;html
9071;LG-Ericsson LDP-7248DSS;html
9072;LG-Ericsson eMG80-BRIU2.STG;html
6210;ERICSSON-LG AR-RMB;html
6267;LG-ERICSSON eMG80-RMB;html
6269;LG-ERICSSON eMG80-KCC;html
6617;LG-Ericsson MG-WMK.STG;html
6641;LG-Ericsson LDP-7008WMB;html
6642;LG-Ericsson LDP-7024WMB;html
6647;LG-Ericsson LDP-7024PED;html
11213;Panasonic KX-VCAEX01X;html
12839;Коаксиальный кабель RG 213 U 50 Ом;text
6211;ERICSSON-LG AR-TAPI1;html
6212;ERICSSON-LG AR-TAPI.STG;html
6213;ERICSSON-LG AR-EZA.STG;html
6214;ERICSSON-LG AR-EZPN;html
6239;LG-Ericsson L60-EZPD;html
6240;LG-Ericsson L60-IPN;html
6241;LG-Ericsson L60-EZA;html
6242;LG-Ericsson L60-TAPI;html
6243;LG-Ericsson LIP-SP;html
6244;LG-Ericsson LIP-SPD;html
6270;LG-ERICSSON eMG80-IPCL;html
6271;LG-ERICSSON eMG80-IPCLV;html
6272;LG-ERICSSON eMG80-VMCL;html
6273;LG-ERICSSON eMG80-VMCLV;html
6274;LG-ERICSSON eMG80-VMMLV;html
6275;LG-ERICSSON eMG80-MEX;html
6276;LG-ERICSSON eMG80-Hotel;html
6277;LG-ERICSSON eMG80-Fidelio;html
6278;LG-ERICSSON eMG80-SIPE;html
6575;LG-ERICSSON eMG80-AIMS;html
6576;LG-ERICSSON eMG80-TAPI;html
6577;LG-ERICSSON eMG80-IPN;html
6578;LG-ERICSSON eMG80-3SIPS;html
6579;LG-ERICSSON eMG80-3SIPC;html
6580;LG-ERICSSON eMG80-SP;html
6581;LG-ERICSSON eMG80-SPD;html
6582;LG-ERICSSON eMG80-COMA;html
6583;LG-ERICSSON eMG80-COMI;html
6584;LG-ERICSSON eMG80-UCS;html
6585;LG-ERICSSON eMG80-UCSMA;html
6586;LG-ERICSSON eMG80-ATD;html
6587;LG-ERICSSON eMG80-ATDH;html
6588;LG-ERICSSON eMG80-IPCRS;html
6589;LG-ERICSSON eMG80-IPCRC;html
6590;LG-ERICSSON eMG80-APL;html
6618;LG-Ericsson MG-EZP.STG;html
6619;LG-Ericsson MG-EZPD.STG;html
6620;LG-ERICSSON MG-EZA.STG;html
6621;LG-ERICSSON MG-IPN.STG;html
6622;LG-Ericsson MG-NMS.STG;html
6623;LG-Ericsson MG-SIP.STG;html
6624;LG-Ericsson MG-TAPI.STG;html
6625;LG-ERICSSON MG-TNLS.STG;html
6626;LG-ERICSSON MG-FLD;html
6627;LG-Ericsson MG-COMA;html
6628;LG-Ericsson MG-COMI;html
6629;LG-ERICSSON MG-ATD;html
6630;LG-ERICSSON MG-ATDH;html
6631;LG-Ericsson IPCRS.STG;html
6632;LG-Ericsson IPCRC;html
6633;LG-Ericsson MG-SP;html
6634;LG-Ericsson MG-SPD;html
6635;LG-ERICSSON UCS;html
6593;LG-Ericsson MG-PSU;html
9443;Optimcom ПН 24-12 3А;html
9444;PN-5 OPTIM;html
9445;PN-10 OPTIM;html
9446;PN-20 OPTIM;html
9448;PN-30 OPTIM;html
9449;RP-12/300;html
9450;RP-24/300;html
9451;RP-12/600;html
9452;RP-24/600;html
9453;RP-12/800;html
9454;RP-24/800;html
9455;PS-6;html
9458;PS-10;html
9459;PS-15;html
9460;PS-20;html
9461;PS-30;html
9462;DM-30;html
12655;Panasonic KX-TDA0104XJ;html
12657;Panasonic KX-TDA0103XJ;html
6895;LG-ERICSSON GS-5140 ;html
6896;LG-ERICSSON GS-460F ;html
6897;LG-ERICSSON GS-472L ;html
6898;LG-Ericsson GS-472M;html
6899;LG-ERICSSON GS-472H;html
6900;LG-ERICSSON LKA-200;html
6901;LG-ERICSSON LKA-200C;html
6902;LG-ERICSSON LKA-200WMK.STGBK;html
7659;Panasonic KX-TS2350RU;html
7660;Panasonic KX-TS2352RU;html
7661;Panasonic KX-TS2356RU;html
7662;Panasonic KX-TS2358RU;html
7663;Panasonic KX-TS2382RU;html
7664;Panasonic KX-TS2362RUW;html
7665;Panasonic KX-TS2363RUW;html
7666;Panasonic KX-TS2365RU;html
7667;Panasonic KX-TS2388RU;html
7668;Panasonic KX-TS2368RUW;html
8437;Panasonic KX-TS2570RU;html
8681;SkypeMate USB-B2K;html
10076;Avaya B149;html
11140;Panasonic KX-T7730RU;html
11143;Panasonic KX-T7735RU;html
12698;Panasonic KX-TEB308RU;html
12699;Panasonic KX-TEM824RU;html
14946;LG-Ericsson LKA-220С;html
4353;Panasonic BL-VP101E;html
4355;Panasonic BL-VP104E;html
4356;Panasonic BL-VP104WE;html
4421;Panasonic WV-ST165E;html
7381;Milesight MS-C2191-PW;html
7383;Milesight MS-C3291-PW;html
7850;Milesight MS-C3596-PW;html
9219;Grandstream GXV-3615WP_HD;html
5144;Hanlong Unicorn 3112 ;html
7529;Hanlong Unicorn 3001;html
7530;Hanlong Unicorn 3002;html
7532;Hanlong Unicorn 3101;html
7711;Atcom AG198N;html
7712;Atcom MP01;html
7745;DBL 842T;html
7746;DBL 882;html
7747;DBL 912T;html
7748;DBL 922T;html
12112;Grandstream HT-801;html
13887;Fanvil PA2;html
8139;Yeastar BizFAX E100;html
8140;Yeastar BizFAX E200;html
8141;Panasonic KX-FT984RUB;html
8142;Panasonic KX-FT988RUB;html
8143;Panasonic KX-FP207RU;html
8144;Panasonic KX-FP218RU;html
8145;Panasonic KX-FC965RU-T;html
8146;Panasonic KX-FC968RU-T;html
8147;Panasonic KX-FC268RU-T;html
8148;Panasonic KX-FC278RU-T;html
8150;Panasonic KX-FA52A7;html
8151;Panasonic KX-FA54A7;html
8152;Panasonic KX-FA55A7;html
8153;Panasonic KX-FA57A7;html
8154;Panasonic KX-FA136A7;html
8534;Panasonic KX-FL423RU;html
8535;Panasonic KX-FLC418RU;html
8536;Panasonic KX-FLM663RU;html
8559;Panasonic KX-FT982RU;html
4676;Motorola MBP11;html
4677;Motorola MBP16;html
4678;Motorola MBP28;html
4679;Motorola MBP28-2;html
4680;Motorola MBP33;html
4681;Motorola MBP36;html
4682;Motorola MBP26;html
4683;Motorola MBP41;html
4684;Motorola MBP43;html
8561;Panasonic KX-TG6561RUT;html
10134;Panasonic KX-PRX150RUB;html
8781;Satvision SVC-D9;html
8782;Satvision SVC-D101;html
8783;Satvision SVC-D111;html
8784;Satvision SVC-D15;html
8785;Satvision SVC-D16;html
8786;Satvision SVC-D162;html
8787;Satvision SVC-D121;html
8788;Satvision SVC-D51V;html
8789;Satvision SVC-D56V;html
8790;Satvision SVC-D562V;html
8791;Satvision SVC-D58V;html
8792;Satvision SVC-D67V;html
8793;Satvision SVC-D68V;html
8794;Satvision SVC-D77;html
8795;Satvision SVC-D20;html
8796;Satvision SVC-D21;html
8797;Satvision SVC-D27;html
8798;Satvision SVC-D28;html
8799;Satvision SVC-D362V;html
8800;Satvision SVC-D37V;html
8801;Satvision SVC-D381V;html
8803;Satvision SVC-S121;html
8804;Satvision SVC-S171;html
8805;Satvision SVC-S181;html
8806;Satvision SVC-S40V;html
8807;Satvision SVC-S41V;html
8808;Satvision SVC-S47V;html
8809;Satvision SVC-S481V;html
8810;Satvision SVC-S77V;html
8811;Satvision SVC-S673V.PRO;html
8812;Satvision SVC-S571V;html
8814;Satvision SVC-F12;html
8825;Satvision SVD-D412V;html
8826;Satvision SVD-B212;html
9518;Satvision SVC-D69V;html
9995;Камера МИРАН® ИВС-401К;html
9996;Камера МИРАН® ИВС-301;html
10027;Камера МИРАН® ИВСС-401;html
10028;Камера МИРАН® ИВСС-501;html
10030;Камера МИРАН® ИВСС-701;html
10032;Камера МИРАН® ИВСС-601;html
10033;Камера МИРАН® ИВС-602;html
10034;Камера МИРАН® ИВС-711;html
10036;Камера МИРАН® ИВС-501;html
10037;Камера МИРАН® ИВС-501М;html
10038;Камера МИРАН® ИВС-601;html
10039;Камера МИРАН® ИВС-401;html
11145;Panasonic GP-VD131;html
11153;Panasonic GP-VD151;html
8817;Satvision SVR-8308 Light;html
8818;Satvision SVR-4425;html
8819;Satvision SVR-4425S;html
8820;Satvision SVR-8425;html
8821;Satvision SVR-6425;html
8822;Satvision SVN-414P;html
8823;Satvision SVN-814;html
8824;Satvision SNN-404 IP;html
9998;Видеорегистратор МИРАН® ИВС-8016;html
10041;Видеорегистратор МИРАН® ИВС-8008;html
10042;Видеорегистратор МИРАН® ИВС-8004;html
10044;Видеорегистратор МИРАН® ИВС-8032;html
10045;Видеорегистратор МИРАН® ИВСС-8032;html
10046;Видеорегистратор МИРАН® ИВСС-8004;html
10047;Видеорегистратор МИРАН® ИВСС-8008;html
10048;Видеорегистратор МИРАН® ИВСС-8016;html
10049;Видеорегистратор МИРАН® ИВС-8024;html
10815;Grandstream GVR3550;html
10822;Grandstream GVR3552;html
10056;ЖК-монитор МИРАН® ИВС-10ЖК;html
10058;ЖК-монитор МИРАН® ИВС-12ЖК;html
10059;ЖК-монитор МИРАН® ИВС-17ЖК;html
10060;ЖК-монитор МИРАН® ИВС-19ЖК;html
10061;ЖК-монитор МИРАН® ИВС-22ЖК;html
10064;Коммутатор сетевой МИРАН® ИВС-16;html
10065;Пульт управления МИРАН® ИВС-КВ-СТ;html
10067;Твердотельный жесткий диск SSD1000;html
10068;Твердотельный жесткий диск SSD500;html
10069;Внутренний жесткий диск HDD1Tb;html
10070;Внутренний жесткий диск HDD2Tb;html
10071;Внутренний жесткий диск HDD4Tb;html
13300;Stelberry M-100;html
13994;МИРАН® БПз1215-С;html
13998;МИРАН® БПз1235-С;html
14273;TFortis PSW-1G4F-UPS;html
10865;Grandstream GXV3500;html
6879;LG-Ericsson SFP1G-SX;html
6880;LG-Ericsson SFP1G-LX;html
12022;TG-NET M5;html
12023;TG-NET M3;html
12034;TG-NET PSE501-15W;html
12516;TG-NET PSE501G-30W;html
13177;Grandstream HA100;html
13559;MikroTik CCR1016-12G;html
13561;MikroTik CCR1016-12S-1S+;html
13562;MikroTik CCR1036-12G-4S;html
13610;MikroTik CCR1036-12G-4S-EM;html
13612;MikroTik CCR1036-8G-2S+;html
13613;MikroTik CCR1036-8G-2S+EM;html
13614;MikroTik CCR1072-1G-8S+;html
13615;MikroTik RB1100AHx2 Routerboard;html
13617;MikroTik CRS210-8G-2S+IN;html
13618;MikroTik CRS212-1G-10S-1S+IN;html
13619;MikroTik RB1100AHx4;html
13620;MikroTik RB1100AHx4 Dude edition;html
13621;MikroTik RB2011iL-IN;html
13622;MikroTik RB3011UiAS-RM;html
13623;MikroTik hEX;html
13624;MikroTik RB750P-PBr2;html
13625;MikroTik hEX lite;html
13627;MikroTik hEX PoE lite;html
13628;MikroTik hAP mini;html
13631;MikroTik hAP lite;html
13635;MikroTik hAP ac lite;html
13637;MikroTik hAP lite TC;html
13639;MikroTik hEX PoE;html
13644;MikroTik PowerBox Pro;html
13645;MikroTik hAP ac;html
14852;Grandstream GWN7000;html
6870;LG-ERICSSON ES-3026P;html
6871;LG-ERICSSON ES-2024G;html
6872;LG-ERICSSON ES-2024GP;html
6873;LG-ERICSSON ES-2026;html
6874;LG-ERICSSON ES-2026P;html
6875;LG-ERICSSON ES-3024G;html
6876;LG-ERICSSON ES-3024GP;html
6877;LG-ERICSSON ES-3026;html
9934;TG-NET P1009D-8PoE-60W;html
12024;TG-NET P1009D-8PoE-120W;html
12026;TG-NET P1005D-4PoE-60W;html
12028;TG-NET P3008M-8PoE-150W;html
12030;TG-NET P3018M-16PoE-300W-V3;html
12031;TG-NET P3026M-24PoE-300W-V3;html
12032;TG-NET P3026M-24PoE-450W-V3;html
12036;TG-NET S3500-10G-2F;html
12037;TG-NET S3500-26G-2F;html
12038;TG-NET S5300-28G-4TF;html
12040;TG-NET S5300-32G-4TF;html
12041;TG-NET S5500-24G-4TF;html
12515;TG-NET P3026M-24PoE-450W-V4;html
12518;TG-NET WA2306;html
12519;TG-NET WA3122i;html
12910;TG-NET P1009D-8PoE-96W;html
12912;TG-NET P3010M-8PoE-150W;html
12914;TG-NET S5300-32F-4TF;html
12915;TG-NET S5500E-24G-4TF;html
13525;MikroTik CCR1009-7G-1C-1S+;html
13529;MikroTik CCR1009-7G-1C-1S+PC;html
13532;MikroTik CCR1009-7G-1C-PC;html
13533;MikroTik CRS106-1C-5S;html
13534;MikroTik CRS109-8G-1S-2HnD-IN;html
13535;MikroTik CRS112-8G-4S-IN;html
13539;MikroTik CRS125-24G-1S-2HnD-IN;html
13540;MikroTik CRS125-24G-1S-IN;html
13541;MikroTik CRS125-24G-1S-RM;html
13542;MikroTik CRS326-24G-2S+RM;html
13543;MikroTik CSS326-24G-2S+RM;html
13544;MikroTik RB2011iL-RM;html
13545;MikroTik RB2011iLS-IN;html
13547;MikroTik RB2011UiAS-2HnD-IN;html
13550;MikroTik RB2011UiAS-IN;html
13553;MikroTik RB2011UiAS-RM;html
13554;MikroTik RB260GS;html
13555;MikroTik RB260GSP;html
14468;JetNet 3005G;html
14470;LANTECH IPES-0104GT-4-12V;html
14472;LANTECH IPES-0208CA-12V;html
11309;Grandstream GWN-7610;html
11311;TG-NET WA1301;html
12015;TG-NET WA2304;html
12021;TG-NET WA1302;html
12517;TG-NET WA3120i;html
12919;TG-NET WA3130i;html
13526;MikroTik Disc Lite5;html
13527;MikroTik hAP;html
13528;MikroTik LDF 5;html
13530;MikroTik mAP 2nD;html
13531;MikroTik OmniTIK 5 ac;html
13536;MikroTik RB911G-5HPacD-QRT;html
13537;MikroTik RB911G-5HPacD-NB;html
13538;MikroTik OmniTIK 5 PoE;html
13546;MikroTik RB911G-5HPnD-QRT;html
13548;MikroTik RB912UAG-2HPnD-OUT;html
13549;MikroTik RB912UAG-5HPnD-OUT;html
13551;MikroTik RB921GS-5HPacD-15S;html
13552;MikroTik RB921GS-5HPacD-19S;html
13556;MikroTik RB921UAGS-5SHPacD-NM;html
13557;MikroTik RB921UAGS-5sHPacT-NM;html
13558;MikroTik RB922UAGS-5HPacD-NM;html
13560;MikroTik RB922UAGS-5HPacT-NM;html
13564;MikroTik RB912UAG-2HPnD;html
13565;MikroTik RB951G-2HnD;html
13566;MikroTik RB951Ui-2HnD;html
13567;MikroTik RBcAP2nD;html
13568;MikroTik RBcAPL-2nD;html
13569;MikroTik RBGroove-52HPn;html
13570;MikroTik RBDynaDishG-5HacD;html
13571;MikroTik RBGrooveA-52HPn;html
13572;MikroTik RBGrooveG-52HPacn;html
13573;MikroTik RBGrooveG-52HPacn;html
13574;MikroTik RBLHG-5nD;html
13575;MikroTik RBMetal2SHPn;html
13576;MikroTik RBmAPL-2nD;html
13577;MikroTik RBMetal5SHPn;html
13578;MikroTik RBMetal9HPn;html
13579;MikroTik RBMetalG-52SHPacn;html
13580;MikroTik OmniTIK 5 PoE ac;html
13581;MikroTik wAP RBwAP2nD;html
13582;MikroTik wAP RBwAP2nD-BE;html
13586;MikroTik RBwAPG-5HacT2HnD;html
13587;MikroTik RBwAPG-5HacT2HnD-BE;html
13588;MikroTik RBQRTG-2SHPnD;html
13590;MikroTik RBSEXTANTG5HPnD;html
13591;MikroTik RBSXTG2HnD;html
13592;MikroTik RBSXT-2nDr2;html
13593;MikroTik SRBSXTLTE3-7;html
13594;MikroTik RBSXT-5HPnDr2;html
13595;MikroTik RBSXT-5nDr2;html
13596;MikroTik RBSXT5HacD2n;html
13599;MikroTik RBSXTG-5HPacD;html
13601;MikroTik RBSXTG-5HPacD-SA;html
13602;MikroTik RBSXTG-5HPacD-HG;html
13603;MikroTik RBSXTG-5HPnD-HGr2;html
13604;MikroTik RBSXTG-5HPnD-SAr2;html
13607;MikroTik RBLHG-5nD-3;html
13611;MikroTik RBOmniTikU-5HnD;html
14850;Grandstream GWN7600;html
14851;Grandstream GWN7600LR;html
