IE_XML_ID;IE_NAME;IE_CODE;IC_GROUP1
13548;MikroTik RB912UAG-2HPnD-OUT;13548;Wi Fi роутеры
13546;MikroTik RB911G-5HPnD-QRT;13546;Wi Fi роутеры
13538;MikroTik OmniTIK 5 PoE;13538;Wi Fi роутеры
13537;MikroTik RB911G-5HPacD-NB;13537;Wi Fi роутеры
13536;MikroTik RB911G-5HPacD-QRT;13536;Wi Fi роутеры
13531;MikroTik OmniTIK 5 ac;13531;Wi Fi роутеры
13530;MikroTik mAP 2nD;13530;Wi Fi роутеры
13528;MikroTik LDF 5;13528;Wi Fi роутеры
13527;MikroTik hAP;13527;Wi Fi роутеры
13526;MikroTik Disc Lite5;13526;Wi Fi роутеры
12919;TG-NET WA3130i;12919;Wi Fi роутеры
12517;TG-NET WA3120i;12517;Wi Fi роутеры
12021;TG-NET WA1302;12021;Wi Fi роутеры
12015;TG-NET WA2304;12015;Wi Fi роутеры
11311;TG-NET WA1301;11311;Wi Fi роутеры
11309;Grandstream GWN-7610;11309;Wi Fi роутеры
16028;iRZ RL21lw;irz-rl21lw;Сетевое GSM оборудование
16027;iRZ RL21l;irz-rl21l;Сетевое GSM оборудование
9519;iRZ TU42-232;9519;Сетевое GSM оборудование
9341;iRZ TU41-SMS;9341;Сетевое GSM оборудование
9057;Cinterion MC52i;9057;Сетевое GSM оборудование
9055;iRZ Q2406B;9055;Сетевое GSM оборудование
9054;iRZ TL 11;9054;Сетевое GSM оборудование
8990;iRZ RL41w (без антенны);8990;Сетевое GSM оборудование
8989;iRZ RL41I (без антенны);8989;Сетевое GSM оборудование
8988;iRZ RL41 (без антенны);8988;Сетевое GSM оборудование
8987;iRZ RU41c (без антенны);8987;Сетевое GSM оборудование
8986;iRZ RU41u (без антенны);8986;Сетевое GSM оборудование
8985;iRZ RU41w (без антенны);8985;Сетевое GSM оборудование
8984;iRZ RU41 (без антенны);8984;Сетевое GSM оборудование
8983;iRZ RU41;8983;Сетевое GSM оборудование
8982;iRZ ATM3-232;8982;Сетевое GSM оборудование
8981;iRZ ATM3-485;8981;Сетевое GSM оборудование
8335;Mobigater PRO;8335;Сетевое GSM оборудование
8334;Mobigater ED-100;8334;Сетевое GSM оборудование
8332;Mobigater mini;8332;Сетевое GSM оборудование
8301;Блок питания для репитера iTone;8301;Сетевое GSM оборудование
8295;Блок питания для AnyTone AT-600/AT-500;8295;Сетевое GSM оборудование
8112;iTone GSM-10B;8112;Сетевое GSM оборудование
8111;iTone 3G-10B;8111;Сетевое GSM оборудование
7710;Anytone AT-6100W;7710;Сетевое GSM оборудование
7709;Anytone AT-6100GW;7709;Сетевое GSM оборудование
7706;Anytone AT-6100GD;7706;Сетевое GSM оборудование
7705;Anytone AT-418;7705;Сетевое GSM оборудование
7704;Anytone AT-4000W;7704;Сетевое GSM оборудование
7237;iRZ RC41w;7237;Сетевое GSM оборудование
7235;iRZ RC41;7235;Сетевое GSM оборудование
7232;iRZ RU41u;7232;Сетевое GSM оборудование
7230;iRZ RU41c;7230;Сетевое GSM оборудование
7228;iRZ RU41w;7228;Сетевое GSM оборудование
7221;iRZ RL41c;7221;Сетевое GSM оборудование
7217;iRZ RL41w;7217;Сетевое GSM оборудование
7216;iRZ RL41I;7216;Сетевое GSM оборудование
7215;iRZ RL41;7215;Сетевое GSM оборудование
6684;iRZ TU41;6684;Сетевое GSM оборудование
6134;AnyTone AT-408;6134;Сетевое GSM оборудование
6133;AnyTone AT-500;6133;Сетевое GSM оборудование
6132;AnyTone AT-600;6132;Сетевое GSM оборудование
6131;AnyTone AT-700;6131;Сетевое GSM оборудование
6130;AnyTone AT-800;6130;Сетевое GSM оборудование
6129;AnyTone AT-6200GD;6129;Сетевое GSM оборудование
6128;AnyTone AT-6200D;6128;Сетевое GSM оборудование
6104;Комплект крепежа iRZ;6104;Сетевое GSM оборудование
6103;Фиксатор на din-рейку iRZ;6103;Сетевое GSM оборудование
6102;Wago 209-120;6102;Сетевое GSM оборудование
6101;Патч-корд прямой 1.8м;6101;Сетевое GSM оборудование
6100;Кабель USB-mini 5-pin;6100;Сетевое GSM оборудование
6099;iRZ Кабель USB (A-B);6099;Сетевое GSM оборудование
6098;iRZ RJ11;6098;Сетевое GSM оборудование
6097;iRZ DB9M-DB9F (RS232);6097;Сетевое GSM оборудование
6096;Блок питания для модема Q24PL001;6096;Сетевое GSM оборудование
6095;iRZ 12В/1000мА (MicroFit);6095;Сетевое GSM оборудование
6094;iRZ 12В/500мА (MicroFit);6094;Сетевое GSM оборудование
6092;iRZ 12В/1000мА (RJ11);6092;Сетевое GSM оборудование
6091;iRZ 12В/500мА (RJ11);6091;Сетевое GSM оборудование
6090;Erisson SMA(m);6090;Сетевое GSM оборудование
6089;Erisson SMA(m);6089;Сетевое GSM оборудование
6088;OND-005-04-2 Антивандальная;6088;Сетевое GSM оборудование
6087;Логос-9 GSM 900 МГц;6087;Сетевое GSM оборудование
6086;TC8821;6086;Сетевое GSM оборудование
6082;Beyondoor 2400-01;6082;Сетевое GSM оборудование
6081;Beyondoor LTE-02-02;6081;Сетевое GSM оборудование
6080;Siemens ANT794-4MR;6080;Сетевое GSM оборудование
6079;Антенный комплекс АКЛ-34(Omni);6079;Сетевое GSM оборудование
6078;Антенный комплекс АКЛ-900;6078;Сетевое GSM оборудование
6077;АКЛ-3G (Omni);6077;Сетевое GSM оборудование
6076;Best АКЛ-900 (B);6076;Сетевое GSM оборудование
6075;Best АКЛ-900 (О);6075;Сетевое GSM оборудование
6074;GSM Антенна Erisson Mini;6074;Сетевое GSM оборудование
6073;Erisson GSM Антенна 3dB;6073;Сетевое GSM оборудование
6072;Триада-МА 994 (SMA);6072;Сетевое GSM оборудование
6071;Триада-МА 994 (FME);6071;Сетевое GSM оборудование
6070;Триада-МА 993 (SMA);6070;Сетевое GSM оборудование
6069;Триада-МА 993 (FME);6069;Сетевое GSM оборудование
6068;Триада-МА 992 (SMA);6068;Сетевое GSM оборудование
6067;Триада-МА 992 (FME);6067;Сетевое GSM оборудование
6066;Триада-МА 991 (SMA);6066;Сетевое GSM оборудование
6065;Триада-МА 991 (FME);6065;Сетевое GSM оборудование
6064;Триада-МА 976 (SMA);6064;Сетевое GSM оборудование
6063;Триада-МА 976 (FME);6063;Сетевое GSM оборудование
6062;Триада-ВА 996 (SMA);6062;Сетевое GSM оборудование
6061;Триада-ВА 996 (FME);6061;Сетевое GSM оборудование
6057;Антей-924;6057;Сетевое GSM оборудование
6056;Антей-915;6056;Сетевое GSM оборудование
6055;Антей-906;6055;Сетевое GSM оборудование
6054;Антей-905;6054;Сетевое GSM оборудование
6053;Антей-904;6053;Сетевое GSM оборудование
6052;Антей-902;6052;Сетевое GSM оборудование
6051;Антей-901;6051;Сетевое GSM оборудование
6050;Vector SR-04B;6050;Сетевое GSM оборудование
6049;Vector SR-03B;6049;Сетевое GSM оборудование
6048;Vector SR-02B;6048;Сетевое GSM оборудование
6047;Vector AR-13B;6047;Сетевое GSM оборудование
6046;Vector AR-06B;6046;Сетевое GSM оборудование
6045;Vector AR-05B;6045;Сетевое GSM оборудование
6044;Vector AR-04B;6044;Сетевое GSM оборудование
6043;Vector AR-01B;6043;Сетевое GSM оборудование
6042;iRZ TE10;6042;Сетевое GSM оборудование
6041;iRZ RCA;6041;Сетевое GSM оборудование
6037;Vector R-6200D;6037;Сетевое GSM оборудование
6036;Vector R-810;6036;Сетевое GSM оборудование
6035;Vector R-710;6035;Сетевое GSM оборудование
6034;Vector R-610;6034;Сетевое GSM оборудование
6033;Vector R-400;6033;Сетевое GSM оборудование
6029;iRZ RL21w (комплект);6029;Сетевое GSM оборудование
6028;iRZ RL21w (комплект без антенн);6028;Сетевое GSM оборудование
6027;iRZ RL21w;6027;Сетевое GSM оборудование
6026;iRZ RL11w (комплект);6026;Сетевое GSM оборудование
6025;iRZ RL11w (комплект без антенн);6025;Сетевое GSM оборудование
6024;iRZ RL11w;6024;Сетевое GSM оборудование
6023;iRZ RU11w  (комплект);6023;Сетевое GSM оборудование
6022;iRZ RU11w  (комплект без антенн);6022;Сетевое GSM оборудование
6021;iRZ RU11w;6021;Сетевое GSM оборудование
6020;iRZ RU10w (комплект);6020;Сетевое GSM оборудование
6019;iRZ RU10w (комплект без антенн);6019;Сетевое GSM оборудование
6018;iRZ RU10w;6018;Сетевое GSM оборудование
6017;iRZ RUH3 (комплект);6017;Сетевое GSM оборудование
6016;iRZ RUH3 (комплект без антенны);6016;Сетевое GSM оборудование
6015;iRZ RUH3;6015;Сетевое GSM оборудование
6014;iRZ RUH2b  (комплект);6014;Сетевое GSM оборудование
6013;iRZ RUH2b (комплект без антенны);6013;Сетевое GSM оборудование
6012;iRZ RUH2b;6012;Сетевое GSM оборудование
6011;iRZ RUH2 (комплект);6011;Сетевое GSM оборудование
6010;iRZ RUH2 (комплект без антенны);6010;Сетевое GSM оборудование
6009;iRZ RUH2;6009;Сетевое GSM оборудование
6008;iRZ TC65i Smart STD;6008;Сетевое GSM оборудование
5995;iRZ RUH (комплект);5995;Сетевое GSM оборудование
5994;iRZ RUH (комплект без антенны);5994;Сетевое GSM оборудование
5993;iRZ RUH;5993;Сетевое GSM оборудование
5992;iRZ ATM2-485;5992;Сетевое GSM оборудование
5991;iRZ ATM2-232;5991;Сетевое GSM оборудование
5990;iRZ TC65i Smart_PRO+;5990;Сетевое GSM оборудование
5989;iRZ TC65i-485GI;5989;Сетевое GSM оборудование
5988;iRZ TC65Lite;5988;Сетевое GSM оборудование
5987;iRZ TL21;5987;Сетевое GSM оборудование
5983;iRZ TU31;5983;Сетевое GSM оборудование
5982;iRZ ES90iPU;5982;Сетевое GSM оборудование
5981;iRZ ES75iT;5981;Сетевое GSM оборудование
5980;iRZ TG21;5980;Сетевое GSM оборудование
5979;iRZ MC55i-485GI;5979;Сетевое GSM оборудование
5978;iRZ MC52i-485GI;5978;Сетевое GSM оборудование
5977;iRZ MC52PU;5977;Сетевое GSM оборудование
5976;iRZ MC55iT;5976;Сетевое GSM оборудование
5975;iRZ MC52iWDT;5975;Сетевое GSM оборудование
5974;iRZ MC52iT;5974;Сетевое GSM оборудование
5280;Трубка BURY CP1000 CarPhone;5280;Сетевое GSM оборудование
5053;Zycoo 4GSM;5053;Сетевое GSM оборудование
5052;Zycoo 2GSM;5052;Сетевое GSM оборудование
5051;Zycoo 1GSM;5051;Сетевое GSM оборудование
3875;Yeastar GSM;3875;Сетевое GSM оборудование
14825;IRZ RL21;14825;Сетевое GSM оборудование
14823;IRZ RU01w;14823;Сетевое GSM оборудование
14819;IRZ RU01;14819;Сетевое GSM оборудование
14818;IRZ ATM31.B;14818;Сетевое GSM оборудование
14817;IRZ ATM31.A;14817;Сетевое GSM оборудование
14815;IRZ ATM21.B;14815;Сетевое GSM оборудование
14811;IRZ ATM21.A;14811;Сетевое GSM оборудование
13013;iRZ RL22w;13013;Сетевое GSM оборудование
13012;iRZ RU22w;13012;Сетевое GSM оборудование
13011;iRZ RU21w;13011;Сетевое GSM оборудование
13010;iRZ RU21;13010;Сетевое GSM оборудование
12528;Бизон ВЫСОТА HP600G;12528;Сетевое GSM оборудование
12206;КТ40Д;12206;Сетевое GSM оборудование
11835;iRZ TU32;11835;Сетевое GSM оборудование
11318;Yeastar TG1600E;11318;Сетевое GSM оборудование
11317;Yeastar TG800E;11317;Сетевое GSM оборудование
10785;iRZ RL01w;10785;Сетевое GSM оборудование
10784;iRZ RL01;10784;Сетевое GSM оборудование
10536;iRZ TG21.B;10536;Сетевое GSM оборудование
10534;iRZ TG21.A;10534;Сетевое GSM оборудование
10181;Cinterion BGS2;10181;Сетевое GSM оборудование
10000;iRZ TL 12;10000;Сетевое GSM оборудование
5172;Hytera PCN005;5172;Аксессуары для портативных радиостанций
6201;ERICSSON-LG AR-EKSU;6201;Аксессуары для IP оборудования
6202;ERICSSON-LG AR-SLIB8;6202;Аксессуары для IP оборудования
6204;ERICSSON-LG AR-CSB316;6204;Аксессуары для IP оборудования
6205;ERICSSON-LG AR-DPU2;6205;Аксессуары для IP оборудования
6206;ERICSSON-LG AR-LANU;6206;Аксессуары для IP оборудования
6207;ERICSSON-LG AR-MODU;6207;Аксессуары для IP оборудования
6208;ERICSSON-LG AR-VMIU;6208;Аксессуары для IP оборудования
6209;ERICSSON-LG AR-AAFU;6209;Аксессуары для IP оборудования
6210;ERICSSON-LG AR-RMB;6210;Аксессуары для IP оборудования
6211;ERICSSON-LG AR-TAPI1;6211;Аксессуары для IP оборудования
6212;ERICSSON-LG AR-TAPI.STG;6212;Аксессуары для IP оборудования
6213;ERICSSON-LG AR-EZA.STG;6213;Аксессуары для IP оборудования
6214;ERICSSON-LG AR-EZPN;6214;Аксессуары для IP оборудования
6218;LG-Ericsson L60-EKSU;6218;Аксессуары для IP оборудования
6222;LG-Ericsson L60-SLIB8;6222;Аксессуары для IP оборудования
6223;LG-Ericsson L60-CHB308;6223;Аксессуары для IP оборудования
6224;LG-Ericsson L60-CSB316;6224;Аксессуары для IP оборудования
6225;LG-Ericsson L60-PRHB8;6225;Аксессуары для IP оборудования
6226;LG-Ericsson L60-WDIB4;6226;Аксессуары для IP оборудования
6227;LG-Ericsson L60-MODU;6227;Аксессуары для IP оборудования
6228;LG-Ericsson L60-VMIU;6228;Аксессуары для IP оборудования
6229;LG-Ericsson L60-AAFU;6229;Аксессуары для IP оборудования
6230;LG-Ericsson L60-VOIB;6230;Аксессуары для IP оборудования
6231;LG-Ericsson L60-VOIU;6231;Аксессуары для IP оборудования
6239;LG-Ericsson L60-EZPD;6239;Аксессуары для IP оборудования
6240;LG-Ericsson L60-IPN;6240;Аксессуары для IP оборудования
6241;LG-Ericsson L60-EZA;6241;Аксессуары для IP оборудования
6242;LG-Ericsson L60-TAPI;6242;Аксессуары для IP оборудования
6243;LG-Ericsson LIP-SP;6243;Аксессуары для IP оборудования
6244;LG-Ericsson LIP-SPD;6244;Аксессуары для IP оборудования
6255;LG-Ericsson eMG80-EKSU.STGBK;6255;Аксессуары для IP оборудования
6256;LG-Ericsson eMG80-CH204.STG;6256;Аксессуары для IP оборудования
6257;LG-Ericsson eMG80-CH408.STG;6257;Аксессуары для IP оборудования
6258;LG-Ericsson eMG80-CS416.STG;6258;Аксессуары для IP оборудования
6259;LG-Ericsson eMG80-BH104.STG;6259;Аксессуары для IP оборудования
6260;LG-Ericsson eMG80-BH208.STG;6260;Аксессуары для IP оборудования
6261;LG-Ericsson eMG80-PRIU.STG;6261;Аксессуары для IP оборудования
6262;LG-Ericsson eMG80-HYB8.STG;6262;Аксессуары для IP оборудования
6263;LG-Ericsson eMG80-SLB16.STG;6263;Аксессуары для IP оборудования
6264;LG-ERICSSON eMG80-WTIB4.STG;6264;Аксессуары для IP оборудования
6265;LG-ERICSSON eMG80-VVMU.STG;6265;Аксессуары для IP оборудования
6266;LG-ERICSSON eMG80-MEMU.STG;6266;Аксессуары для IP оборудования
6267;LG-ERICSSON eMG80-RMB;6267;Аксессуары для IP оборудования
6268;LG-ERICSSON eMG80-MODU.STG;6268;Аксессуары для IP оборудования
6269;LG-ERICSSON eMG80-KCC;6269;Аксессуары для IP оборудования
