IE_XML_ID;IE_NAME;IE_CODE
11122;Grandstream HT-702;11122
11123;Grandstream HT-704;11123
11205;Grandstream HT-814;11205
11303;Grandstream HT-802;11303
11305;Grandstream HT-812;11305
11447;Fanvil G100S;11447
11448;Fanvil G200S;11448
11981;Yeastar NeoGate TA1610;11981
14867;DBL GoIP 8-4G;14867
14869;DBL GoIP 8-3G;14869
15472;Аргут RoIP-04;15472
15473;Аргут RoIP-06;15473
3875;Yeastar GSM;3875
5051;Zycoo 1GSM;5051
5052;Zycoo 2GSM;5052
5053;Zycoo 4GSM;5053
5280;Трубка BURY CP1000 CarPhone;5280
5974;iRZ MC52iT;5974
5975;iRZ MC52iWDT;5975
5976;iRZ MC55iT;5976
5977;iRZ MC52PU;5977
5978;iRZ MC52i-485GI;5978
5979;iRZ MC55i-485GI;5979
5980;iRZ TG21;5980
5981;iRZ ES75iT;5981
5982;iRZ ES90iPU;5982
5983;iRZ TU31;5983
5987;iRZ TL21;5987
5988;iRZ TC65Lite;5988
5989;iRZ TC65i-485GI;5989
5990;iRZ TC65i Smart_PRO+;5990
5991;iRZ ATM2-232;5991
5992;iRZ ATM2-485;5992
5993;iRZ RUH;5993
5994;iRZ RUH (комплект без антенны);5994
5995;iRZ RUH (комплект);5995
6008;iRZ TC65i Smart STD;6008
6009;iRZ RUH2;6009
6010;iRZ RUH2 (комплект без антенны);6010
6011;iRZ RUH2 (комплект);6011
6012;iRZ RUH2b;6012
6013;iRZ RUH2b (комплект без антенны);6013
6014;iRZ RUH2b  (комплект);6014
6015;iRZ RUH3;6015
6016;iRZ RUH3 (комплект без антенны);6016
6017;iRZ RUH3 (комплект);6017
6018;iRZ RU10w;6018
6019;iRZ RU10w (комплект без антенн);6019
6020;iRZ RU10w (комплект);6020
6021;iRZ RU11w;6021
6022;iRZ RU11w  (комплект без антенн);6022
6023;iRZ RU11w  (комплект);6023
6024;iRZ RL11w;6024
6025;iRZ RL11w (комплект без антенн);6025
6026;iRZ RL11w (комплект);6026
6027;iRZ RL21w;6027
6028;iRZ RL21w (комплект без антенн);6028
6029;iRZ RL21w (комплект);6029
6033;Vector R-400;6033
6034;Vector R-610;6034
6035;Vector R-710;6035
6036;Vector R-810;6036
6037;Vector R-6200D;6037
6041;iRZ RCA;6041
6042;iRZ TE10;6042
6043;Vector AR-01B;6043
6044;Vector AR-04B;6044
6045;Vector AR-05B;6045
6046;Vector AR-06B;6046
6047;Vector AR-13B;6047
6048;Vector SR-02B;6048
6049;Vector SR-03B;6049
6050;Vector SR-04B;6050
6051;Антей-901;6051
6052;Антей-902;6052
6053;Антей-904;6053
6054;Антей-905;6054
6055;Антей-906;6055
6056;Антей-915;6056
6057;Антей-924;6057
6061;Триада-ВА 996 (FME);6061
6062;Триада-ВА 996 (SMA);6062
6063;Триада-МА 976 (FME);6063
6064;Триада-МА 976 (SMA);6064
6065;Триада-МА 991 (FME);6065
6066;Триада-МА 991 (SMA);6066
6067;Триада-МА 992 (FME);6067
6068;Триада-МА 992 (SMA);6068
6069;Триада-МА 993 (FME);6069
6070;Триада-МА 993 (SMA);6070
6071;Триада-МА 994 (FME);6071
6072;Триада-МА 994 (SMA);6072
6073;Erisson GSM Антенна 3dB;6073
6074;GSM Антенна Erisson Mini;6074
6075;Best АКЛ-900 (О) ;6075
6076;Best АКЛ-900 (B) ;6076
6077;АКЛ-3G (Omni);6077
6078;Антенный комплекс АКЛ-900;6078
6079;Антенный комплекс АКЛ-34(Omni);6079
6080;Siemens ANT794-4MR ;6080
6081;Beyondoor LTE-02-02;6081
6082;Beyondoor 2400-01 ;6082
6086;TC8821;6086
6087;Логос-9 GSM 900 МГц;6087
6088;OND-005-04-2 Антивандальная;6088
6089;Erisson SMA(m);6089
6090;Erisson SMA(m) ;6090
6091;iRZ 12В/500мА (RJ11);6091
6092;iRZ 12В/1000мА (RJ11);6092
6094;iRZ 12В/500мА (MicroFit);6094
6095;iRZ 12В/1000мА (MicroFit);6095
6096;Блок питания для модема Q24PL001;6096
6097;iRZ DB9M-DB9F (RS232);6097
6098;iRZ RJ11;6098
6099;iRZ Кабель USB (A-B);6099
6100;Кабель USB-mini 5-pin;6100
6101;Патч-корд прямой 1.8м;6101
6102;Wago 209-120;6102
6103;Фиксатор на din-рейку iRZ;6103
6104;Комплект крепежа iRZ;6104
6128;AnyTone AT-6200D;6128
6129;AnyTone AT-6200GD;6129
6130;AnyTone AT-800 ;6130
6131;AnyTone AT-700;6131
6132;AnyTone AT-600;6132
6133;AnyTone AT-500;6133
6134;AnyTone AT-408 ;6134
6684;iRZ TU41;6684
7215;iRZ RL41;7215
7216;iRZ RL41I;7216
7217;iRZ RL41w;7217
7221;iRZ RL41c;7221
7228;iRZ RU41w;7228
7230;iRZ RU41c;7230
7232;iRZ RU41u;7232
7235;iRZ RC41;7235
7237;iRZ RC41w;7237
7704;Anytone AT-4000W;7704
7705;Anytone AT-418 ;7705
7706;Anytone AT-6100GD;7706
7709;Anytone AT-6100GW;7709
7710;Anytone AT-6100W;7710
8111;iTone 3G-10B;8111
8112;iTone GSM-10B;8112
8295;Блок питания для AnyTone AT-600/AT-500;8295
8301;Блок питания для репитера iTone;8301
8332;Mobigater mini;8332
8334;Mobigater ED-100;8334
8335;Mobigater PRO;8335
8981;iRZ ATM3-485;8981
8982;iRZ ATM3-232;8982
8983;iRZ RU41;8983
8984;iRZ RU41 (без антенны);8984
8985;iRZ RU41w (без антенны);8985
8986;iRZ RU41u (без антенны);8986
8987;iRZ RU41c (без антенны);8987
8988;iRZ RL41 (без антенны);8988
8989;iRZ RL41I (без антенны);8989
8990;iRZ RL41w (без антенны);8990
9054;iRZ TL 11;9054
9055;iRZ Q2406B;9055
9057;Cinterion MC52i;9057
9341;iRZ TU41-SMS;9341
9519;iRZ TU42-232;9519
10000;iRZ TL 12;10000
10181;Cinterion BGS2;10181
10534;iRZ TG21.A;10534
10536;iRZ TG21.B ;10536
10784;iRZ RL01;10784
10785;iRZ RL01w;10785
11317;Yeastar TG800E;11317
11318;Yeastar TG1600E;11318
11835;iRZ TU32;11835
12206;КТ40Д;12206
12528;Бизон ВЫСОТА HP600G;12528
13010;iRZ RU21;13010
13011;iRZ RU21w;13011
13012;iRZ RU22w;13012
13013;iRZ RL22w;13013
14811;IRZ ATM21.A;14811
14815;IRZ ATM21.B;14815
14817;IRZ ATM31.A;14817
14818;IRZ ATM31.B;14818
14819;IRZ RU01;14819
14823;IRZ RU01w;14823
14825;IRZ RL21;14825
16027;iRZ RL21l;irz-rl21l
16028;iRZ RL21lw;irz-rl21lw
6172;Commend WS810P;6172
6296;Commend EE400G;6296
6297;Commend EE401G;6297
6298;Commend EE470S;6298
6299;Commend EE472S;6299
6300;Commend EF400G;6300
6301;Commend EF401G;6301
6302;Commend EE411G;6302
6303;Commend EE301ABT;6303
6304;Commend EE372ABT;6304
6305;Commend EE811ABT;6305
6306;Commend EE811AS;6306
6307;Commend EE872ABT;6307
6308;Commend EE872AS;6308
6309;Commend EF311AG;6309
6312;Commend EE420R;6312
6313;Commend EE420S;6313
6314;Commend EE442;6314
6315;Commend EE320AR;6315
6316;Commend EE342A;6316
6559;Commend GEC480S;6559
6560;Commend GEC481S;6560
6561;Commend GEC881;6561
6562;Commend GEC882;6562
6310;Commend EG811BT;6310
6311;Commend EG872BT;6311
6374;Commend ET504;6374
6418;Commend DC600;6418
6419;Commend EDI600;6419
6420;Commend EE6999;6420
6421;Commend EE8999M;6421
6422;Commend EE8999MSOS;6422
6476;Commend EB2E2AHE ;6476
6479;Commend EF031-1;6479
6480;Commend EF031-1R;6480
6481;Commend EF031-2 ;6481
6502;Commend EB2E2A;6502
6503;Commend ET901 WP-A;6503
6504;Commend ET901 WP-D;6504
6505;Commend ET901-A;6505
6506;Commend ET901-D;6506
6507;Commend ET901-HE-A;6507
6508;Commend ET901-HSH35;6508
6509;Commend PA20W30V ;6509
6510;Commend EF031-2M;6510
6511;Commend EF031-2MR;6511
6512;Commend EF031-2R;6512
6513;Commend MIC480S;6513
6514;Commend MICQ400;6514
6515;Commend AL10-S;6515
6516;Commend AL10-W;6516
6517;Commend EF62G ;6517
6518;Commend EF62O;6518
6519;Commend EF62W ;6519
6520;Commend EF63G;6520
6521;Commend EF63O;6521
6522;Commend EF63SOFGH;6522
6523;Commend EF63W;6523
6524;Commend EF63BF2 ;6524
6525;Commend EF63BF3;6525
6526;Commend UP030 ;6526
6527;Commend UPD1 ;6527
6528;Commend GUEF62;6528
6529;Commend GUEF63;6529
6554;Commend ET901-MS63;6554
6555;Commend POE-ET908;6555
6563;Commend ET8E8A;6563
6564;Commend EG151;6564
6565;Commend EK4FF;6565
6566;Commend EW401S ;6566
6567;Commend PA20W15VEU;6567
6568;Commend KE 510 ;6568
6569;Commend KE 520 ;6569
6570;Commend HP-10 ;6570
7034;Commend EE8999S;7034
7044;Commend RB36-04;7044
8120;Козырек для ITS Telecom Pantel/Pancode;8120
10443;Hytera TS 9200;10443
12189;EC.10.000 (HS-20);12189
12190;EC.10.001 (HS-20-1);12190
6768;LG-Ericsson LIK-1URMB;6768
6769;LG-Ericsson LIK-WBRKE;6769
6770;LG-Ericsson I300-DHE.STG;6770
6771;LG-Ericsson I300-DHLD.STG;6771
6795;LG-ERICSSON I300-WHLD.STG;6795
6796;LG-ERICSSON D162-5MC1;6796
6797;LG-ERICSSON D162-5MC2;6797
6823;LG-ERICSSON CS-LB-CABLE.STG;6823
9162;LG-Ericsson LIP-9002WMB;9162
9163;LG-Ericsson LIP-9000WMB;9163
9164;LG-Ericsson LIP-9024WMB;9164
12880;Кронштейн для Yealink T4 series;12880
12881;Кронштейн для Yealink EXP40;12881
13879;Snom Wall Mount D120;13879
13895;Snom A700;13895
6325;Commend EF863-1M2S.C;6325
6326;Commend EF963M.C;6326
7059;Commend WS 210V;7059
7060;Commend EF862AM;7060
7061;Commend EF562M;7061
6369;Commend EE560;6369
6370;Commend EE561;6370
6371;Commend EE571;6371
6372;Commend EF561;6372
6373;Commend EF571;6373
6375;Commend EE6106M ;6375
6376;Commend EE6107M ;6376
6377;Commend EE6146M;6377
6378;Commend EE6147M;6378
6379;Commend EE61ABMSOS;6379
6380;Commend EE6236M;6380
6381;Commend EE6237M;6381
6414;Commend EE8148M;6414
6415;Commend EE8158M;6415
6416;Commend EE81ADMSOS;6416
6417;Commend EE8238M;6417
6423;Commend EM600 ;6423
6424;Commend EM602;6424
6425;Commend EM603;6425
6426;Commend EM605;6426
6427;Commend EM606;6427
6428;Commend EM650;6428
6429;Commend EM660;6429
6430;Commend EM670;6430
6431;Commend EM680;6431
6432;Commend EM681;6432
6433;Commend EM6B0 ;6433
6457;Commend EX7711;6457
6327;Commend ET861AW.C;6327
6328;Commend ET867 W;6328
6329;Commend ET661 SI;6329
6344;Commend ET661 W;6344
7029;Commend ET667 W;7029
6345;Commend ER660-S;6345
6346;Commend ER660-W;6346
6347;Commend ER661-W;6347
6348;Commend ERT660;6348
6349;Commend ERT661;6349
6350;Commend ERT661A;6350
6351;Commend ER860-W;6351
6352;Commend ER861-W;6352
6353;Commend ER861A-W;6353
6354;Commend ERT860;6354
6355;Commend ERT861;6355
6356;Commend ERT861A;6356
6357;Commend TAG-1;6357
6458;Commend ET411 ;6458
6459;Commend ET508;6459
6460;Commend ET562;6460
6461;Commend ET570;6461
6463;Commend ET571;6463
6464;Commend ET601;6464
6471;Commend ET808 ;6471
6472;Commend ET811A ;6472
6473;Commend ET862;6473
6474;Commend ET870;6474
6475;Commend ET871;6475
6477;Commend ET908;6477
6478;Commend ET908-1;6478
6552;Commend ET311A;6552
6553;Commend ET312A;6553
6557;Commend EB330A ;6557
6558;Commend EB330AH ;6558
7042;Commend EB330;7042
6456;Commend EX Resistel;6456
7125;Modulotel TLХ 302/304/306/308;7125
10024;ТАШ-11П-IP;10024
10025;ТАШ-11П-IP-С;10025
10026;ТАШ-12П-IP;10026
10029;ТАШ-12П-IP-С;10029
10031;ТАШ-21П-IP;10031
10035;ТАШ-21П-IP-С;10035
10040;ТАШ-22П-IP;10040
10043;ТАШ-22П-IP-С;10043
10283;ТАШ-41П;10283
10284;ТАШ-41П-С;10284
10286;ТАШ-11П;10286
10287;ТАШ-11П-С;10287
10288;ТАШ-12П;10288
10289;ТАШ-12П-С;10289
10306;ТАШ-21П;10306
10309;ТАШ-21П-С;10309
10310;ТАШ-22П;10310
10312;ТАШ-22П-С;10312
10330;ТАШ-11ExB;10330
10331;ТАШ-11ExC;10331
10332;ТАШ-11ExB-C;10332
10333;ТАШ-11ExC-C;10333
10334;ТАШ-12ExB;10334
10335;ТАШ-12ExC;10335
10336;ТАШ-12ExB-C;10336
10339;ТАШ-12ExC-C;10339
10340;ТАШ-21ExB;10340
10341;ТАШ-21ExC;10341
10344;ТАШ-21ExB-C;10344
10345;ТАШ-21ExC-C;10345
10384;ТАШ-22ExB;10384
10385;ТАШ-22ExC;10385
10386;ТАШ-22ExB-C;10386
10387;ТАШ-22ExC-C;10387
10425;ТАШ-31ExC;10425
10426;ТАШ-32ExB;10426
10427;ТАШ-32ExC;10427
10428;ТАШ-33ExB;10428
10429;ТАШ-33ExC;10429
10439;ТАШ-31П;10439
10440;ТАШ-32П;10440
10441;ТАШ-33П;10441
11067;БИТ-Е ЕС.08.100 ;11067
11069;Кроссплата ЕС.08.200;11069
11335;ТАШ-31П-IP;11335
11337;ТАШ-32П-IP;11337
11338;ТАШ-11Exl;11338
11339;ТАШ-11ExI-C;11339
11340;ТАШ-12Exl;11340
11341;ТАШ-12Exl-C;11341
11343;ТАШ1-15;11343
11345;ТАШ1-1;11345
13832;ТАШ-17П;13832
13833;ТАШ-17П-С;13833
13834;ТАШ-21ПА;13834
13835;ТАШ-21ПА-С;13835
13836;ТАШ-22ПА;13836
13837;ТАШ-22ПА-С;13837
13838;ТАШ-31ПА;13838
13839;ТАШ-32ПА;13839
13841;ТАШ-21ПА-IP;13841
13842;ТАШ-21ПА-IP-С;13842
13843;ТАШ-22ПА-IP;13843
13844;ТАШ-22ПА-IP-С;13844
13845;ТАШ-31ПА-IP;13845
13846;ТАШ-32ПА-IP;13846
13847;ТАШ1-1А;13847
13848;ТАШ1-15А;13848
14168;БИТ-Е ЕС.08.000-1;14168
14169;Кроссплата ЕС.08.201;14169
14292;J&R JR101-FK-Y-SIP;14292
14295;J&R JR101-CB-Y-SIP;14295
14296;J&R JR101-FK-Y-HB-SIP;14296
14297;J&R JR101-FK-Y-H-SIP;14297
14300;J&R JR102-SC-Y-SIP;14300
14301;J&R JR102-2B-Y-SIP;14301
14302;J&R JR103-FK-Y-HB-SIP;14302
14304;J&R JR103-FK-Y-H-SIP;14304
14306;J&R JR103-CB-Y-SIP;14306
14307;J&R JR103-FK-Y-SIP;14307
14309;J&R JR104-SC-Y-SIP;14309
14311;J&R JR104-2B-Y-SIP;14311
14312;J&R JR105-FK-Y-SIP;14312
14779;ТАШ-54П;14779
14782;ТАШ-12ЕхI-С;14782
14783;ТАШ-82П-МБ;14783
14784;ТАШ-31ЕхB;14784
14786;ТАШ-М1;14786
6032;Stelberry SX-520;6032
8118;ITS Telecom Pantel 956PA;8118
8751;Hytera DS-6500 #1;8751
8754;Hytera DS-6500 #2;8754
9558;ITS Pancode I00000955;9558
9559;ITS Pancode I00000972;9559
9562;ITS Pancode I00000988;9562
9563;ITS Pancode I00000989;9563
9564;ITS Pantel I00000956;9564
9565;ITS Pantel I00000975;9565
9566;ITS Pantel I00000987;9566
9568;ITS Pantel I00000990;9568
10436;Комплекс связи КПТС-5;10436
10438;Система связи БИТ-16;10438
10452;Hytera DS-6210 PRO;10452
10468;Hytera DS-6211 Lite;10468
10470;Hytera DS-6310 SIMULCAST;10470
10471;Hytera XPT;10471
10980;Fanvil I20T;10980
10981;Fanvil I21T;10981
10982;Fanvil I18;10982
10984;Fanvil I31;10984
10985;Fanvil I12;10985
11382;"МИРАН® ""Кейс-Ч""";11382
11819;Fanvil i20S;11819
12111;Grandstream GDS3710;12111
12229;МИРАН® ИСП-11-05;12229
12230;МИРАН® ССТА;12230
12231;МИРАН® ИСПМ-11-06;12231
12810;Stelberry S-505;12810
12811;Stelberry S-515;12811
12812;Stelberry S-525;12812
12813;Stelberry S-645;12813
12814;Stelberry S-665;12814
14836;Fanvil I18S;14836
14837;Fanvil I23S;14837
14839;Fanvil I30;14839
14840;Fanvil I31S;14840
14856;Grandstream GDS3705;14856
14951;МИРАН МКОН;14951
15139;Maxa Beam Searchlight;15139
15143;Maxa Beam Enclosure Searchlight;15143
6168;LG-Ericsson LWS-BS;6168
6199;LG-Ericsson Aria Soho;6199
6200;ERICSSON-LG AR-BKSU;6200
6216;LG-Ericsson ipLDK-60;6216
6217;LG-Ericsson L60-BKSU;6217
6219;LG-Ericsson ipLDK60-PKG2;6219
6220;LG-Ericsson ipLDK60-PKG3;6220
6221;LG-Ericsson ipLDK60-PKG4;6221
6252;LG-Ericsson iPECS-eMG80;6252
6253;LG-Ericsson eMG80-KSUA.STGBK;6253
6254;LG-Ericsson eMG80-KSUI.STGBK;6254
6591;LG-Ericsson iPECS-MG MG-BKSU;6591
8439;Panasonic KX-TG1611RU;8439
8440;Panasonic KX-TG1612RU;8440
8441;Panasonic KX-TG2511RU;8441
8442;Panasonic KX-TG2512RU;8442
8443;Panasonic KX-TG1711RU;8443
8444;Panasonic KX-TG2521RUT;8444
8446;Panasonic KX-TG6451RUT;8446
8447;Panasonic KX-TG6461RUT;8447
8448;Panasonic KX-TG6541RUT;8448
8449;Panasonic KX-TGC310RU;8449
8450;Panasonic KX-TGC312RU;8450
8451;Panasonic KX-TGC320RU1;8451
8452;Panasonic KX-TGC322RU1;8452
8453;Panasonic KX-TGB210RU;8453
8454;Panasonic KX-TGB212RU;8454
8560;Panasonic KX-TG6551RUM;8560
8562;Panasonic KX-TG6711RU;8562
8568;Panasonic KX-TG6712RUM;8568
8569;Panasonic KX-TG6721RU;8569
8570;Panasonic KX-TG6811RU;8570
8571;Panasonic KX-TG6821RU;8571
8572;Panasonic KX-TG8041RU;8572
8573;Panasonic KX-TG8051RU;8573
8574;Panasonic KX-TG8061RU;8574
8575;Panasonic KX-TG8081RUB;8575
8576;Panasonic KX-TG6722RUB;8576
8577;Panasonic KX-TG6812RUB;8577
8578;Panasonic KX-TG6822RUM;8578
8579;Panasonic KX-TG8052RU;8579
8593;Panasonic KX-TGA641RUM;8593
8594;Panasonic KX-TGA651RUB;8594
8595;Panasonic KX-TGA671RU;8595
8596;Panasonic KX-TGA681RU;8596
8597;Panasonic KX-TGA785RU;8597
8598;Panasonic KX-TGA800RUT;8598
8599;Panasonic KX-TGA806RUB;8599
8600;Panasonic KX-TGA815RUB;8600
8601;Panasonic KX-TGHA20RUB;8601
8602;Panasonic KX-TGA855RU;8602
8607;Panasonic KX-TGA860RUM;8607
8608;Panasonic KX-PRSA10RUW;8608
8609;Panasonic KX-PRWA10RUW;8609
8610;Panasonic KX-TG8151RUB;8610
8611;Panasonic KX-TG8161RUB;8611
8612;Panasonic KX-TG8551RU;8612
8613;Panasonic KX-TG8552RUB;8613
8614;Panasonic KX-TG8562RUW;8614
8615;Panasonic KX-TG8561RU;8615
8616;Panasonic KX-TG8611RUM;8616
8617;Panasonic KX-TG8612RUM;8617
8618;Panasonic KX-TG8621RUM;8618
8641;Panasonic KX-PRS110RUW;8641
8642;Panasonic KX-PRW120RUW;8642
8643;Panasonic KX-PRL260RUB;8643
8645;Panasonic KX-TGH210RU;8645
8646;Panasonic KX-TGH212RUB;8646
8647;Panasonic KX-TGH222RUB;8647
8648;Panasonic KX-TGH220RU;8648
10137;Panasonic KX-TGF310RUM;10137
10138;Panasonic KX-TGF320RUM;10138
10139;Panasonic KX-TGJ310RUB;10139
10140;Panasonic KX-TGJ312RUB;10140
10143;Panasonic KX-TGJ320RUB;10143
10144;Panasonic KX-TGJ322RUB;10144
10146;Panasonic KX-TGK310RUB;10146
10149;Panasonic KX-TGK320RUB;10149
10150;Panasonic KX-PRXA10RUW;10150
10151;Panasonic KX-PRXA15RUB;10151
10152;Panasonic KX-TGFA30RUM;10152
10153;Panasonic KX-TGJA30RUB;10153
10154;Panasonic KX-PRX120RUW;10154
11076;Panasonic KX-TDA0156CE;11076
11080;Panasonic KX-A405CE;11080
11082;Panasonic KX-A406CE;11082
11103;Snom M5;11103
11185;Jabra HANDSET 450;11185
11592;Yealink RT20;11592
12709;Panasonic KX-TG6822RUB;12709
12713;Panasonic KX-TGE110RU;12713
12874;Yealink RT20U;12874
14965;Snom M70;14965
14966;Snom M80;14966
14967;Snom M90;14967
4754;Matrix EON48;4754
6169;LG-Ericsson LWS-WK;6169
6636;LG-Ericsson LDP-7008D;6636
6637;LG-Ericsson LDP-7016D;6637
6638;LG-Ericsson LDP-7024D;6638
6639;LG-Ericsson LDP-7024LD;6639
6649;LG-Ericsson LDP-9008D.STGBK;6649
6650;LG-Ericsson LDP-9030D.STGBK;6650
9069;LG-Ericsson LDP-7208D;9069
9070;LG-Ericsson LDP-7224D;9070
10010;Avaya 9508;10010
10011;Avaya 9504;10011
10012;Avaya 9408;10012
10013;Avaya 9404;10013
10014;Avaya 3901;10014
10015;Avaya 3902;10015
10016;Avaya 3904;10016
10017;Avaya 3905;10017
11137;Panasonic KX-DT521RU;11137
11138;Panasonic KX-DT543RU;11138
11139;Panasonic KX-DT546RU;11139
14897;LG-Ericsson LDP-9208D;14897
14898;LG-Ericsson LDP-9224D;14898
14899;LG-Ericsson LDP-9224DF;14899
14900;LG-Ericsson LDP-9240D;14900
6173;LG-Ericsson SBG-1K-EL24.STG;6173
6174;LG-Ericsson SBG-1K-SIPE.STG;6174
6175;LG-Ericsson SBG-1K-TAPI.STG;6175
6176;LG-Ericsson SBG-1K-EZA.STG;6176
6177;LG-Ericsson LIP-SP.STGB;6177
6178;LG-Ericsson LIP-SPD.STGB;6178
6179;LG-Ericsson LIP-WP.STG;6179
6180;LG-Ericsson IPCRS.STG;6180
6181;LG-Ericsson IPCRC.STG;6181
6182;LG-Ericsson SBG-1K-IPN.STG;6182
6772;LG-ERICSSON LIK-TAPIS;6772
6773;LG-ERICSSON LIK-IPNS;6773
6774;LG-ERICSSON LIK-EZAS;6774
6775;LG-ERICSSON LIK-AIMS;6775
6776;LG-ERICSSON LIK-TNLSS;6776
6777;LG-ERICSSON LIK-2BRI;6777
6778;LG-ERICSSON I300-TAPI;6778
6779;LG-ERICSSON I300-IPN;6779
6780;LG-ERICSSON I300-EZA;6780
6781;LG-ERICSSON LIK-AIM.STG;6781
6782;LG-ERICSSON LIK-TNLS;6782
6783;LG-Ericsson LIK-SP;6783
6784;LG-Ericsson LIK-SPD;6784
6785;LG-ERICSSON LIK-SIPE;6785
6786;LG-ERICSSON UCS;6786
6787;LG-ERICSSON LIK-WP;6787
6788;LG-ERICSSON LIK-NMS;6788
6789;LG-ERICSSON LIK-Fidelio;6789
6790;LG-ERICSSON LIK-COMA;6790
6791;LG-ERICSSON LIK-COMI;6791
6792;LG-ERICSSON LIK-ATD;6792
6793;LG-ERICSSON LIK-ATDH;6793
6794;LG-ERICSSON IPCRT;6794
6824;LG-ERICSSON CML-S2K-S;6824
6825;LG-ERICSSON CML-S2K-L;6825
6826;LG-ERICSSON CML-S4K;6826
6827;LG-ERICSSON CML-S10K;6827
6828;LG-ERICSSON CML-S30K;6828
6829;LG-ERICSSON CML-QSIG;6829
6830;LG-ERICSSON CML-HOTEL;6830
6831;LG-ERICSSON CML-SCTI;6831
6832;LG-ERICSSON CML-OCSSIP;6832
6833;LG-ERICSSON CML-UCTIS;6833
6834;LG-ERICSSON CML-UCTID;6834
6835;LG-ERICSSON CML-IPEXT;6835
6836;LG-ERICSSON CML-IP3EXT;6836
6837;LG-ERICSSON CML-TAPI;6837
6843;LG-ERICSSON CML-SLTM4;6843
6844;LG-ERICSSON CML-SLTM8;6844
6845;LG-ERICSSON CML-SLTM32;6845
6846;LG-ERICSSON CML-DTIM8;6846
6847;LG-ERICSSON CML-DTIM24;6847
6848;LG-ERICSSON CML-LGCM4;6848
6849;LG-ERICSSON CML-LGCM8;6849
6850;LG-ERICSSON CML-VMIM;6850
6851;LG-ERICSSON CML-MCIM;6851
6852;LG-ERICSSON CML-VOIM8;6852
6853;LG-ERICSSON CML-VOIM24;6853
6854;LG-ERICSSON CML-PRIM;6854
6855;LG-ERICSSON CML-BRIM2;6855
6856;LG-ERICSSON CML-BRIM4;6856
6857;LG-ERICSSON CML-SPB;6857
6858;LG-ERICSSON CML-SPD;6858
6859;LG-ERICSSON CML-UCS;6859
6860;LG-ERICSSON CML-NMS;6860
6861;LG-ERICSSON CML-STAT;6861
6862;LG-ERICSSON CML-IPATDS;6862
6863;LG-ERICSSON CML-IPCR-S;6863
6864;LG-ERICSSON CML-IPCR-A;6864
6865;LG-ERICSSON CML-COMD;6865
6866;LG-ERICSSON CML-COMS;6866
6867;LG-ERICSSON CML-SOSM;6867
13896;Snom A729;13896
4759;Matrix EONSOFT;4759
6201;ERICSSON-LG AR-EKSU;6201
6202;ERICSSON-LG AR-SLIB8;6202
6203;ERICSSON-LG AR-CHB308;6203
6204;ERICSSON-LG AR-CSB316;6204
6205;ERICSSON-LG AR-DPU2;6205
6206;ERICSSON-LG AR-LANU;6206
6207;ERICSSON-LG AR-MODU;6207
6208;ERICSSON-LG AR-VMIU;6208
6209;ERICSSON-LG AR-AAFU;6209
6218;LG-Ericsson L60-EKSU;6218
6222;LG-Ericsson L60-SLIB8;6222
6223;LG-Ericsson L60-CHB308;6223
6224;LG-Ericsson L60-CSB316;6224
6225;LG-Ericsson L60-PRHB8;6225
6226;LG-Ericsson L60-WDIB4;6226
6227;LG-Ericsson L60-MODU;6227
6228;LG-Ericsson L60-VMIU;6228
6229;LG-Ericsson L60-AAFU;6229
6230;LG-Ericsson L60-VOIB;6230
6231;LG-Ericsson L60-VOIU;6231
6255;LG-Ericsson eMG80-EKSU.STGBK;6255
6256;LG-Ericsson eMG80-CH204.STG;6256
6257;LG-Ericsson eMG80-CH408.STG;6257
6258;LG-Ericsson eMG80-CS416.STG;6258
6259;LG-Ericsson eMG80-BH104.STG;6259
6260;LG-Ericsson eMG80-BH208.STG;6260
6261;LG-Ericsson eMG80-PRIU.STG;6261
6262;LG-Ericsson eMG80-HYB8.STG;6262
6263;LG-Ericsson eMG80-SLB16.STG;6263
6264;LG-ERICSSON eMG80-WTIB4.STG;6264
6265;LG-ERICSSON eMG80-VVMU.STG;6265
6266;LG-ERICSSON eMG80-MEMU.STG;6266
6268;LG-ERICSSON eMG80-MODU.STG;6268
6592;LG-Ericsson iPECS-MG MG-EKSU;6592
6594;LG-Ericsson MG-MPB100;6594
6595;LG-ERICSSON MG-MPB300;6595
6596;LG-Ericsson MG-LCOB4;6596
6597;LG-Ericsson MG-LCOB8;6597
6598;LG-Ericsson MG-LCOB12;6598
6599;LG-ERICSSON MG-PRIB;6599
6600;LG-Ericsson MG-BRIB2;6600
6601;LG-Ericsson MG-BRIB4;6601
6602;LG-Ericsson MG-DTIB12;6602
6603;LG-Ericsson MG-DTIB12C;6603
6604;LG-Ericsson MG-DTIB24;6604
6605;LG-Ericsson MG-DTIB24C;6605
6606;LG-Ericsson MG-SLIB12;6606
6607;LG-Ericsson MG-SLIB12C;6607
6608;LG-Ericsson MG-SLIB24;6608
6609;LG-Ericsson MG-SLIB24C;6609
6610;LG-Ericsson MG-VOIB8;6610
6611;LG-ERICSSON MG-VOIB24;6611
6612;LG-Ericsson MG-AAIB;6612
6613;LG-ERICSSON MG-VMIB;6613
6614;LG-ERICSSON MG-WTIB4;6614
6615;LG-ERICSSON MG-WTIB8;6615
6616;LG-Ericsson MG-MODU;6616
6640;LG-Ericsson LDP-7048DSS;6640
