IE_XML_ID;IE_NAME;IP_PROP28
3755;Motorola DP4601;14614
3755;Motorola DP4601;14616
3755;Motorola DP4601;14617
3755;Motorola DP4601;14618
3755;Motorola DP4601;14619
3755;Motorola DP4601;14620
3755;Motorola DP4601;14622
3755;Motorola DP4601;14623
3755;Motorola DP4601;14624
3755;Motorola DP4601;14626
3755;Motorola DP4601;14627
3755;Motorola DP4601;14633
3755;Motorola DP4601;14637
3755;Motorola DP4601;14638
3755;Motorola DP4601;14639
3755;Motorola DP4601;14640
3755;Motorola DP4601;14641
3756;Motorola DP4801;12720
3756;Motorola DP4801;12711
3756;Motorola DP4801;12717
3756;Motorola DP4801;12696
3756;Motorola DP4801;12715
3756;Motorola DP4801;14613
3756;Motorola DP4801;14614
3756;Motorola DP4801;14616
3756;Motorola DP4801;14617
3756;Motorola DP4801;14618
3756;Motorola DP4801;14619
3756;Motorola DP4801;14622
3756;Motorola DP4801;14623
3756;Motorola DP4801;14624
3756;Motorola DP4801;14626
3756;Motorola DP4801;14627
3756;Motorola DP4801;14628
3756;Motorola DP4801;14633
3756;Motorola DP4801;14638
3756;Motorola DP4801;14639
3756;Motorola DP4801;14640
3756;Motorola DP4801;14641
3757;Motorola DP3441;9919
3757;Motorola DP3441;12667
3757;Motorola DP3441;9927
3757;Motorola DP3441;9926
3757;Motorola DP3441;9925
3757;Motorola DP3441;12666
3757;Motorola DP3441;12668
3757;Motorola DP3441;12669
3757;Motorola DP3441;12670
3757;Motorola DP3441;12672
3757;Motorola DP3441;12673
3757;Motorola DP3441;9920
3757;Motorola DP3441;9921
3757;Motorola DP3441;3943
3757;Motorola DP3441;3942
3757;Motorola DP3441;9928
3757;Motorola DP3441;14603
3757;Motorola DP3441;14604
3757;Motorola DP3441;14605
3757;Motorola DP3441;14606
3757;Motorola DP3441;14607
3757;Motorola DP3441;14608
3757;Motorola DP3441;14609
3757;Motorola DP3441;14610
3757;Motorola DP3441;14611
3757;Motorola DP3441;14612
3757;Motorola DP3441;14617
3757;Motorola DP3441;14618
3757;Motorola DP3441;14619
3757;Motorola DP3441;14680
3757;Motorola DP3441;14681
3758;Motorola SL4010;12733
3758;Motorola SL4010;12732
3758;Motorola SL4010;14595
3758;Motorola SL4010;14596
3758;Motorola SL4010;14599
3758;Motorola SL4010;14679
3759;Motorola DP4401 Ex;3941
3759;Motorola DP4401 Ex;3950
3759;Motorola DP4401 Ex;3951
3759;Motorola DP4401 Ex;3952
3759;Motorola DP4401 Ex;3953
3759;Motorola DP4401 Ex;3954
3759;Motorola DP4401 Ex;14063
3759;Motorola DP4401 Ex;10947
3759;Motorola DP4401 Ex;14064
3759;Motorola DP4401 Ex;12678
3759;Motorola DP4401 Ex;14616
3759;Motorola DP4401 Ex;14618
3759;Motorola DP4401 Ex;14619
3759;Motorola DP4401 Ex;14620
3759;Motorola DP4401 Ex;14630
3759;Motorola DP4401 Ex;14667
3759;Motorola DP4401 Ex;14668
3759;Motorola DP4401 Ex;14669
3759;Motorola DP4401 Ex;14670
3759;Motorola DP4401 Ex;14671
3759;Motorola DP4401 Ex;14672
3759;Motorola DP4401 Ex;14673
3759;Motorola DP4401 Ex;14676
3759;Motorola DP4401 Ex;14678
3760;Motorola DP4801 Ex;3941
3760;Motorola DP4801 Ex;3950
3760;Motorola DP4801 Ex;3951
3760;Motorola DP4801 Ex;3952
3760;Motorola DP4801 Ex;3953
3760;Motorola DP4801 Ex;3954
3760;Motorola DP4801 Ex;14063
3760;Motorola DP4801 Ex;10948
3760;Motorola DP4801 Ex;14069
3760;Motorola DP4801 Ex;14064
3760;Motorola DP4801 Ex;10947
3760;Motorola DP4801 Ex;10949
3760;Motorola DP4801 Ex;14068
3760;Motorola DP4801 Ex;12678
3760;Motorola DP4801 Ex;12696
3760;Motorola DP4801 Ex;12715
3760;Motorola DP4801 Ex;12719
3760;Motorola DP4801 Ex;12711
3760;Motorola DP4801 Ex;12717
3760;Motorola DP4801 Ex;12720
3760;Motorola DP4801 Ex;12731
3760;Motorola DP4801 Ex;14616
3760;Motorola DP4801 Ex;14617
3760;Motorola DP4801 Ex;14618
3760;Motorola DP4801 Ex;14619
3760;Motorola DP4801 Ex;14620
3760;Motorola DP4801 Ex;14667
3760;Motorola DP4801 Ex;14668
3760;Motorola DP4801 Ex;14669
3760;Motorola DP4801 Ex;14670
3760;Motorola DP4801 Ex;14671
3760;Motorola DP4801 Ex;14672
3760;Motorola DP4801 Ex;14673
3760;Motorola DP4801 Ex;14676
3760;Motorola DP4801 Ex;14678
3761;Motorola DR3000(1-25W);15565
3762;Motorola DR3000(25-45W);15565
3763;Motorola DR3000(1-40W);15565
3764;Motorola MTR3000;
3765;Motorola P030;
3766;Motorola P040;
3767;Motorola GP340 ATEX;3954
3767;Motorola GP340 ATEX;3953
3767;Motorola GP340 ATEX;3952
3767;Motorola GP340 ATEX;3951
3767;Motorola GP340 ATEX;3950
3767;Motorola GP340 ATEX;3941
3767;Motorola GP340 ATEX;14070
3767;Motorola GP340 ATEX;14075
3767;Motorola GP340 ATEX;14059
3767;Motorola GP340 ATEX;14071
3767;Motorola GP340 ATEX;14073
3767;Motorola GP340 ATEX;14072
3767;Motorola GP340 ATEX;14603
3768;Motorola GP380 ATEX;3941
3768;Motorola GP380 ATEX;3950
3768;Motorola GP380 ATEX;3951
3768;Motorola GP380 ATEX;3952
3768;Motorola GP380 ATEX;3953
3768;Motorola GP380 ATEX;3954
3768;Motorola GP380 ATEX;3956
3768;Motorola GP380 ATEX;3957
3768;Motorola GP380 ATEX;3958
3768;Motorola GP380 ATEX;3959
3768;Motorola GP380 ATEX;3960
3768;Motorola GP380 ATEX;3955
3768;Motorola GP380 ATEX;14070
3768;Motorola GP380 ATEX;14071
3768;Motorola GP380 ATEX;14059
3768;Motorola GP380 ATEX;14075
3768;Motorola GP380 ATEX;14072
3768;Motorola GP380 ATEX;14073
3768;Motorola GP380 ATEX;14603
3769;Motorola GP680 ATEX;3954
3769;Motorola GP680 ATEX;3953
3769;Motorola GP680 ATEX;3952
3769;Motorola GP680 ATEX;3951
3769;Motorola GP680 ATEX;3950
3769;Motorola GP680 ATEX;3941
3769;Motorola GP680 ATEX;3958
3769;Motorola GP680 ATEX;3960
3769;Motorola GP680 ATEX;3957
3769;Motorola GP680 ATEX;14073
3769;Motorola GP680 ATEX;14072
